uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2
M7WT89	RHTO_06826		3.479436007408143e-07		
M7XJE2	RHTO_03509	6.954749322802439e-08	1.0648029238299014e-07	3.6773027668391614e-08	5.782340797656243e-08
M7WS62	RHTO_02334			4.2037695465196465e-08	4.6091646231038295e-08
M7X004	RHTO_07164	3.9012205837061915e-08		8.577603552897494e-09	
M7WD07	RHTO_06553		2.0817351363739285e-06		8.484839100484365e-07
M7WXV8	RHTO_07786				2.5566772129185405e-08
M7WTJ4	RHTO_01867		1.6323537422143238e-07		4.4972782900939314e-08
M7XL01	RHTO_02449		1.1534165734860323e-08	2.317321942919414e-09	2.9408578058924346e-09
M7XGQ8	RHTO_04490			5.4996361667301705e-08	
M7WWM4	RHTO_00785				2.2597163391209275e-07
M7WY84	RHTO_08148				
M7WX04	RHTO_07979	5.530026930953116e-08	6.857498296770297e-08		
M7WDQ9	RHTO_05804			1.896157760365413e-08	1.6390800484603597e-08
M7WQK5	RHTO_08155				
M7X591	RHTO_02968	9.541754184639089e-08	9.120459522315746e-08	2.698710219898966e-08	4.130533232847798e-08
M7XL62	RHTO_04798	6.914807826097442e-07	6.387423286703481e-07		7.911503693114747e-07
M7XNL4	RHTO_01405		1.209231865988894e-07		3.406682421939339e-08
M7XH17	RHTO_04434		4.627178466563265e-08		4.234357401573783e-08
M7XKI6	RHTO_06388			9.458693479086234e-08	1.3823079510014083e-07
M7WYV6	RHTO_00230				3.1025240135526296e-08
M7XZV8	RHTO_00301				8.691804434292244e-08
M7Y028	RHTO_00376		8.459279084729897e-07		
M7XBY2	RHTO_02130		5.9260976378193616e-08	1.2542238109835312e-08	7.595314557041406e-09
M7XWU2	RHTO_04898				
M7XN22	RHTO_03028	6.890949877005755e-08	6.604203931053579e-08	1.6723080722878844e-08	1.7857435337066037e-08
M7WMS7	RHTO_05313	9.065665518486266e-08	8.777762237502167e-08	4.358470120634047e-08	3.6067096111515566e-08
M7XFU7	RHTO_08062	7.32147943649782e-08	9.477077582819009e-08	1.1401563619380671e-08	2.1395410087888435e-08
M7XDJ0	RHTO_01521	3.2299277671406923e-07	2.7118734901178985e-07		
M7X364	RHTO_06689			5.470952489648408e-09	3.761380302811695e-09
M7WMY9	RHTO_04442		1.4880081808846468e-08	1.7357243348642804e-08	1.3584168468823753e-08
M7WFI6	RHTO_05129	3.554053832360313e-08			2.99508713460714e-08
M7X9H5	RHTO_03595			4.0916543342692457e-07	3.817318233492052e-07
M7WNR6	RHTO_04221	2.6081434029944404e-08	2.8091576370409144e-08	8.938564095198537e-09	3.447750934166932e-09
M7WF64	RHTO_05439		3.9924196697383716e-08		2.2175225256648413e-08
M7XGN6	RHTO_05220	1.274244263507364e-07	2.150793811403489e-08		2.799426421808155e-08
M7WXN8	RHTO_07701	2.7443074764134888e-08	3.491358117003937e-08	1.2601325971313761e-08	1.319873861030563e-08
M7WT53	RHTO_01945		3.149711544737891e-08		8.451210090936592e-09
M7WTX2	RHTO_01786		2.1445278802941226e-07		6.451505398094037e-08
M7Y0C4	RHTO_00461		4.786368854739568e-07		9.975578810215358e-08
M7XH78	RHTO_04282		6.762580943421067e-07		
M7X1K7	RHTO_06195		3.158164397260559e-08	8.460010751989492e-09	1.2369604719500082e-08
M7XNK5	RHTO_01395				1.3996219914324799e-08
M7WVA4	RHTO_01241			4.387027042372002e-08	
M7WMG6	RHTO_01349			3.221304943470308e-08	1.943637150535669e-08
M7WPJ4	RHTO_00751		6.682899693852269e-08	4.2672916658147837e-08	4.04882437674807e-08
M7XG24	RHTO_08142				
M7XEA7	RHTO_00908	5.53104337507924e-08	4.2666455539014745e-08		1.2420920908588503e-09
M7WW05	RHTO_01250	8.428402107929769e-10	6.622624719006645e-10	5.020494973448343e-10	4.1287117634130775e-10
M7WQ11	RHTO_04004		2.440742556194724e-08	6.6383061052864985e-09	4.873007486653503e-09
M7XXY0	RHTO_02865	2.2788110393925944e-08	3.3239989928858545e-08		
M7XKW7	RHTO_02404	9.612800528379782e-08	1.1342822284634001e-07		5.30674411474376e-08
M7WVM0	RHTO_04821	1.2021371350422102e-07	1.099834099434062e-07		2.1430045637901454e-08
M7WXN3	RHTO_07696	3.628193483077121e-07	3.385588339330176e-07		1.5086020869758227e-07
M7X100	RHTO_07050				2.0309379123983348e-08
M7XMT4	RHTO_01553			1.6366714024713293e-08	
M7XH64	RHTO_04262			1.1239076409782973e-07	7.513639612687698e-08
M7XFL2	RHTO_07977		1.1772131158922264e-07	5.99699553854309e-08	2.731022037312737e-07
M7XLF7	RHTO_04894	2.1486771093489434e-08	2.2286471313182074e-08	5.4044417023683655e-09	7.2481675081763266e-09
M7X486	LSM1			1.4721221774666796e-07	1.5115917643796541e-07
M7WUN9	RHTO_06301	8.395098740671124e-09	2.2805598158907136e-08		1.3130442937552959e-08
M7WKH9	RHTO_05808		1.664556371834404e-08	9.011566558144223e-09	4.6089815772595295e-09
M7WXW6	RHTO_08048		8.794219784712745e-08		4.451909109715214e-08
M7XKX8	RHTO_02419		2.1223267226661355e-08		7.78886839707512e-09
M7WXT4	RHTO_08018			9.278571284984174e-09	8.470432046987832e-09
M7X8W9	RHTO_03663		7.975604002480863e-08		2.7539647602328143e-08
M7X5H8	RHTO_03073	1.2596119787155496e-08	7.908927652389198e-09	7.658440608846296e-09	
M7XIT8	RHTO_03626	4.141987545352155e-07	4.6481922772933396e-07		1.4000457322579114e-07
M7XKL7	RHTO_04602	5.428648895367731e-08	5.282364860031943e-08	1.0703852388012645e-08	1.0491520554274285e-08
M7X5F2	RHTO_05467	3.8753970614359344e-08	3.341372229635913e-08		1.1935680161801267e-08
M7XQ03	RHTO_00437	3.2569223571263805e-07	2.5086748322653356e-07		7.218646031864398e-08
M7XX22	RHTO_04968	2.9991642175280105e-07	3.9988159144010985e-07	8.859600994738827e-08	8.107399382271794e-08
M7WWK0	RHTO_00760		5.586342047374607e-08		3.348685360263065e-08
M7XIV8	RHTO_06873	8.523712493374991e-08	1.0032233826106173e-07	5.320673594663709e-08	4.901976660551741e-08
M7X5C8	RHTO_03008	7.467505800857999e-08	9.35078656393178e-08	3.194889844879214e-08	4.011521743151221e-08
M7WE21	RHTO_05770		3.587137432476122e-08		3.657322640273757e-08
M7XQ80	RHTO_00637	2.850605964904535e-07	2.255090013979501e-07		5.98644657571315e-08
M7XRB9	RHTO_08096	4.932195267935979e-07	5.157168532839041e-07		1.9142002697711372e-07
M7WFW6	RHTO_04489				7.276703509513036e-08
M7WWZ0	RHTO_00639		5.25985988912762e-08		6.347849510418387e-09
M7X188	RHTO_06085		9.50393185207489e-08		9.237474032594306e-08
M7WGT6	RHTO_04192		3.6815333074420394e-08	1.3452824819534714e-08	1.2766257667809879e-08
M7XPF7	RHTO_01314		3.257463714656805e-07		1.3858242761359655e-07
M7X1K6	RHTO_07054		6.288495117974792e-09	2.162011012052899e-09	2.1754108269157126e-09
M7WQF4	RHTO_08090	1.802739139564193e-08	3.387945627741946e-08		1.9951830080006323e-08
M7XWA3	RHTO_04707				4.8902366657762324e-08
M7WSM9	RHTO_01951	1.0529631634342211e-07		4.555610989452799e-08	
M7WQ05	RHTO_03670	9.106977194654062e-09	2.0911312033468503e-08	5.886504852365824e-09	5.229936891849948e-09
M7XS69	RHTO_07415			3.3657918639731083e-07	3.6501238306044096e-07
M7WMN0	RHTO_01404	1.9756324372962304e-08	5.833007118892537e-08		
M7WLH2	RHTO_01813		2.2652855832911457e-08		8.619861071847034e-09
M7Y0J9	RHTO_00531				1.7955275979883433e-07
M7WPV3	RHTO_03939			8.866330215804412e-08	
M7WCI7	RHTO_06701		8.575804281127407e-07		3.5577898395665263e-06
M7WUI1	RHTO_01368			4.1989092607568224e-07	
M7XFB7	COQ3				
M7X4L0	RHTO_02782			1.7356362212641837e-08	
M7WNM0	RHTO_04441		1.3111244037916588e-07		
M7WMV8	RHTO_04402			3.4283619589520846e-09	2.965137014459622e-09
M7XFH6	RHTO_05615	2.0302123568968428e-07		2.500151650614339e-07	
M7XUI5	RHTO_06962	1.57186930650363e-07	1.720511322871083e-07		6.31806963975048e-08
M7WQR8	RHTO_07757	7.040113190827267e-08	1.0241570791809736e-07	2.8650627001442315e-08	3.25732596634291e-08
M7WKK0	RHTO_02323		1.0585231859677079e-07	8.555492594079335e-08	1.1766085464253555e-07
M7XQ86	RHTO_00642	7.150029934732818e-09	7.634209094074974e-09	2.6095264483389844e-09	2.555107486895027e-09
M7WXN2	RHTO_07973		1.3769367122196348e-08	8.305320789430376e-09	1.3946744774665743e-08
M7WMA5	RHTO_01697	1.117251597609931e-07	9.715690299278565e-08	6.067658041970437e-08	3.709284008482067e-08
M7WNF8	RHTO_01292				
M7XJ77	RHTO_07013	2.6293510687373043e-08	1.8621782525878353e-08		1.742753009600312e-08
M7X6U0	RHTO_00198		3.6138558343602e-09		1.793739781674838e-08
M7XMT8	RHTO_01558		2.064957033723973e-08		1.5735828441920955e-08
M7X485	RHTO_05871	5.103245964789929e-09		5.080891237796397e-09	2.1211531236266237e-10
M7WWB6	RHTO_05067	2.7196505482043723e-06	1.9399145348787936e-06		7.1244975988095154e-06
M7XMI5	RHTO_01844	2.0271636847703616e-08	1.5670663915967917e-08	4.413896492093448e-09	6.294778156985936e-09
M7XHR0	BNA4		6.09515707492517e-08		
M7X8Z1	RHTO_03688	3.0634621852535228e-09		4.48541984706698e-09	1.9856471324542493e-09
M7XFJ3	RHTO_05456		1.3328951170892125e-08		1.8681968583250223e-08
M7WSA2	RHTO_07186	1.9041547473487859e-07			
M7WN98	RHTO_01237				4.628417760067426e-08
M7WZG8	RHTO_07562			2.285602937157181e-08	1.9572449166040536e-08
M7X647	RHTO_03299		1.4351716969232845e-07	1.0188640152864446e-07	5.796971823883565e-08
M7WW35	RHTO_04972	4.423801365625944e-09	5.411563669269891e-09	2.266697718260954e-09	3.039466618899693e-09
M7X3I8	RHTO_05071				9.493825384250274e-09
M7X589	RHTO_02963	4.468459558980768e-07		1.8318818869810815e-07	
M7XET9	RHTO_05741				4.474957641459439e-08
M7XG21	RHTO_05261				1.5688755696188074e-07
M7XDK3	RHTO_01103		1.2480301668305204e-08		3.564643372491023e-08
M7Y0B9	RHTO_00456		1.281068649758888e-08		3.258270816288458e-09
M7XQY9	RHTO_07991	1.0921312472640177e-08	9.990204433165993e-09	7.022530818279568e-09	3.621124377938125e-09
M7X5W7	RHTO_03219				1.4587117748381387e-07
M7WJR6	RHTO_02336				7.1918702678938986e-09
M7WW54	RHTO_01300		2.5502717533214867e-07		3.72007494586871e-08
M7WIN1	RHTO_03618	4.991339617619469e-08	5.416409662539314e-08		6.963388227718415e-09
M7WKY2	RHTO_02013		1.5048041375117028e-07		3.647245352433217e-08
M7X5P8	RHTO_03143	5.740078625641554e-08	5.628592580190415e-08	1.706274497181844e-08	1.5390846541765138e-08
M7X3S3	RHTO_02717			1.3279519530032745e-08	
M7WT57	RHTO_02117			1.6565402128674643e-08	5.548094572312813e-09
M7WRU1	RHTO_07589		1.6300076729065505e-08		1.3902908332893427e-08
M7WWM6	RHTO_02743		1.6462790259350317e-07		7.065522826415424e-08
M7XX27	RHTO_04973				1.2333584563960346e-08
M7X435	RHTO_05955	1.8904502205499572e-07	1.1432359265695329e-07	5.809064895301608e-08	4.1978750447483596e-08
M7XK35	RHTO_06223			1.8196795331438925e-08	1.2464939468835105e-08
M7WR03	RHTO_03536				3.9385557955503133e-08
M7XBK3	RHTO_02015	1.6915362172507562e-07	1.4177075545318435e-07	6.835911150041573e-08	6.602992108840587e-08
M7WXF5	RHTO_00829	3.0859192919858147e-07	2.407859165429221e-07		7.016326425280843e-08
M7WYW9	RHTO_00245		1.2269036972232755e-07		8.827711897471607e-08
M7XR48	RHTO_08051			8.271487184271159e-08	9.455283815237271e-08
M7XU63	RHTO_06812	2.8998564075467716e-07	2.6541691288886745e-07		1.044357908485747e-07
M7WK60	RHTO_06582	2.3922458310478088e-08	2.7060270291686812e-08		1.1975017679234281e-08
M7X3W3	RHTO_04955				
M7X2P2	RHTO_06374				4.1108399779008705e-09
M7X134	RHTO_06849			1.8367021191894912e-07	1.6015983953668412e-07
M7WK66	LSM5	1.1883159509818534e-06		9.45571964034408e-07	5.292892592004301e-07
M7XA72	RHTO_02582		3.10579323029639e-08	8.447220776517147e-09	5.345745412204529e-09
M7X7S3	RHTO_00573				6.670993486690179e-08
M7XZS5	RHTO_00266		3.079074767685042e-08	8.008120744232772e-09	1.054862934325195e-08
M7XMR4	RHTO_02917	6.579131597649635e-09	8.306678120606164e-09	5.920458771668692e-09	4.1690534701522725e-09
M7XK58	RHTO_02506	1.367980986725384e-07			4.843692152735011e-08
M7WES3	RHTO_05490	9.895151654627839e-08			1.0045241709874636e-07
M7XCS9	RHTO_01654	3.3975153903908196e-08	7.005918791888994e-08	1.9792890008689306e-08	
M7XXU1	RHTO_02820		4.1627911009497266e-08		
M7WPU1	RHTO_03874		1.5594151412867783e-08		6.500992520874368e-09
M7XR30	RHTO_08031				
M7XVU3	RHTO_06367	9.03708426423417e-09	9.602252401152928e-09	2.4383962788682595e-09	2.175894424274895e-09
M7X114	RHTO_06824				8.127022393812093e-09
M7WZ41	RHTO_00330		7.205210903329024e-08		3.608293176593971e-08
M7WXV1	RHTO_08033		5.268998799822637e-07		
M7XKC0	RHTO_06313		1.2575036900518998e-08		8.052885153841579e-09
M7X1J3	RHTO_07039	4.068199590513404e-08	3.01105557175935e-08		1.878200511374924e-08
M7WWI5	RHTO_02698		5.281353684077671e-08	1.9907586874487144e-08	1.4745237233304695e-08
M7WK79	RHTO_06597		1.1942954811412348e-07	4.102226901239463e-08	4.901515727793944e-08
M7XLN3	RHTO_01973			2.6162992918675862e-08	1.6776724896268785e-08
M7WJG2	RHTO_02575	5.204325385702607e-08	5.6636147553098256e-08		3.4608013809768225e-08
M7X7N7	RHTO_04204		3.751793558679119e-09		1.477733405886484e-09
M7XLR9	RHTO_05029	3.850276155676402e-08	3.2015600462872515e-08	2.854005910375694e-08	1.4383634635437565e-08
M7X8K9	RHTO_03807	6.295433764608279e-08	3.620344237208883e-08		7.0580435714574845e-09
M7WEG2	RHTO_05544		3.1915503873573007e-07		1.1144323378005059e-07
M7XYB4	RHTO_02991	8.765177557872814e-09	9.52973989428043e-09		7.393635501981085e-09
M7XMG8	RHTO_01824				3.81738302459418e-07
M7XXH0	RHTO_02689		6.381805115074656e-07		
M7WUX3	RHTO_06391		1.543005790978997e-08	8.048519517253711e-09	6.19978545966405e-09
M7XCW5	RHTO_01689				
M7XZW3	RHTO_00306		4.4578114132964016e-08		1.7424290413454077e-08
M7X9Z2	RHTO_02502	2.9304057618538104e-08	2.3475421812879916e-08	1.6882488833361516e-08	5.246018847625357e-09
M7X6P6	RHTO_00464	1.2650107108021106e-08	1.5339271615701284e-08		
M7WM55	RHTO_05289				
M7X0I1	RHTO_07349	6.756123443956904e-08	6.046035664965256e-08		2.0894991578097902e-08
M7WCZ5	RHTO_06543		2.1500197587422528e-08	1.655594961839793e-08	1.7117450738849024e-08
M7XZ18	RHTO_03287	5.1761288750526945e-08	5.760289586394652e-08	2.1730340635980626e-08	
M7WQY0	RHTO_03511				
M7WKA8	RHTO_02316		5.192902382639564e-09	3.2479811419206843e-09	1.937881440689577e-09
M7X4H7	RHTO_02741				
M7XDX2	RHTO_01234	6.579786816911124e-08	4.107497392918403e-08	4.987429671638612e-08	
M7XI94	RHTO_07343				
M7WRQ0	RHTO_02335		3.957362295665135e-08		1.0383796010635198e-08
M7X6L5	RHTO_00429	3.8633774659834716e-08	3.290864264197403e-08		9.695275111115112e-09
M7WXK5	RHTO_08144		1.0063389449562174e-07		
M7XXX6	RHTO_02860	3.91241266939697e-09		2.308889056457028e-09	2.130537890022076e-09
M7WUW2	RHTO_01508			3.995406563546783e-08	
M7WV82	DRE2				
M7X411	RHTO_06437				
M7WDQ1	RHTO_05794		9.288096259450304e-09	3.2037965455047306e-09	3.1120637727404065e-09
M7WCT9	RHTO_06569	1.2601752713620032e-07			2.9542249544895422e-08
M7WS18	RHTO_02472				
M7XXN3	RHTO_02754	4.7599728123051575e-08			
M7XCX5	RHTO_01699				4.039372598439028e-10
M7WKJ2	RHTO_02268				
M7XXQ5	RHTO_02780	6.5444652635512475e-09	6.103826127239114e-09		1.9784075902181145e-09
M7XH01	RHTO_04414	4.61545627538817e-07		2.498367031429823e-07	3.353937671104931e-08
M7XE69	RHTO_05944			6.026247429803785e-08	3.081108111544424e-08
M7Y0R1	RHTO_00586		5.190825309479911e-07	1.2111261239958932e-06	
M7WLV6	RHTO_05408		9.323304260618964e-08		2.9703259872648055e-08
M7XLM2	RHTO_04959		1.3753116189649375e-08		
M7XAN3	RHTO_02405		6.220108781835403e-07		4.7669260691104216e-07
M7X7A0	RHTO_00383				3.812398770621017e-09
M7X5Y2	RHTO_00154		3.3049360764745907e-07	7.157064444022181e-07	7.839134910125172e-07
M7XN69	RHTO_01698	3.9373311889451816e-08	5.040454850269207e-08		2.110298909488049e-08
M7X4J0	RHTO_05841		1.9815542281777742e-08		2.099840096049809e-08
M7WSU8	RHTO_02017		1.691318896571787e-07	5.9639876210168105e-09	1.8015103694214564e-08
M7XJS2	RHTO_06128				6.543973154523167e-08
M7WM36	RHTO_05473	5.831861760117703e-07	7.364339722971351e-07	5.409337262415535e-07	5.163825319378434e-07
M7WTP0	RHTO_02101			1.3512322999840894e-08	5.174289014315451e-09
M7XSD9	RHTO_07495		2.5119698493162976e-08		5.6565861767455015e-09
M7WXB2	RHTO_08064	1.6436327040786914e-08			
M7WZZ2	RHTO_07149	1.2403821603657547e-08	8.219163363597435e-09	6.402453648560231e-09	6.643165650823195e-09
M7WM64	RHTO_01657		5.616956073296683e-08		
M7XCH9	RHTO_01539	6.240267915757605e-08			2.4434019021623055e-08
M7WRP6	RHTO_07564		1.1096852327143414e-07		3.973636482628933e-08
M7WJX6	RHTO_06489		1.7233914324346425e-07		1.1170235211682132e-07
M7WK75	RHTO_02219	1.443556084392433e-08	1.134850426159085e-08	1.0513867720365731e-08	1.1052058788672049e-08
M7XER3	RHTO_01063		1.7951374104843442e-08	1.0708443794959605e-08	9.493775612975744e-09
M7WRQ9	RHTO_02340		6.051987120925984e-08		
M7WMD2	RHTO_01727				
M7X5P1	RHTO_03138		3.556575919524794e-07		2.7564608561033483e-07
M7X4T0	RHTO_05777	2.1602348807579654e-08	2.8570299717294684e-08		
M7XK41	RHTO_06228				1.6699432394429013e-08
M7XKC6	RHTO_06318	1.2031144668416335e-08		8.103045357324397e-09	
M7WLJ2	RHTO_05499			4.08669472099863e-09	3.415315819694863e-09
M7WTW8	RHTO_06041	3.509291197971702e-08	5.0636762793854534e-08	1.053641206302107e-08	1.4783404664431959e-08
M7XI76	RHTO_07328	1.301488100839284e-07	1.2947195544118588e-07		4.4842320771001796e-08
M7WKV6	RHTO_05867	2.277172726927539e-07		6.674142201338689e-08	6.543914232333174e-08
M7WST5	RHTO_07366		1.205538087472957e-08	6.756659465396259e-09	5.707879886334818e-09
M7XZ40	RHTO_00006		1.51848419115517e-07	3.20452875532636e-08	4.559426952562246e-08
M7X6Q4	RHTO_04546			1.0793072140743205e-07	1.030220153526569e-07
M7WWU7	RHTO_01059	3.4159792017112243e-09	9.232332348669638e-09	4.43912622881636e-09	4.4425452637405555e-09
M7XLA5	RHTO_02203	4.775176501426629e-08	7.118520325680973e-08	4.7291429022858545e-08	1.392414644936665e-08
M7XGX9	RHTO_07471		4.806614957069645e-08		1.0893934726454464e-08
M7XIG5	RHTO_03997			5.5058318814530445e-08	5.1483436592208e-08
M7XNI1	RHTO_03213		1.3529850344709977e-07		7.992853800294883e-08
M7WKA3	RHTO_02148	9.111875008658102e-09	6.76629009249847e-09		5.41481790511978e-09
M7WWP2	RHTO_00805				1.0611927301498095e-08
M7WQV0	RHTO_03481	1.4224471150062572e-07			
M7XX75	RHTO_05033				1.1275910421709402e-08
M7XZZ6	RHTO_00341	1.1097415276378871e-07		3.464276559819962e-08	4.76193554194344e-08
M7X206	RHTO_06144		2.9689840884225084e-08		2.080981194482381e-08
M7X2Y8	RHTO_04654				
M7WLX8	RHTO_01572		2.724005051497454e-08		
M7XY96	RHTO_02971				3.863357663982629e-08
M7X5E5	RHTO_03295	4.7457114023034064e-08	5.010332683046486e-08		1.6353964617285498e-08
M7WUI8	RHTO_06236		5.863991255647404e-08		2.216678709151545e-08
M7XGT4	RHTO_04525	6.406981467587283e-08	5.873591128447207e-08		
M7XJC5	RHTO_03489		2.9353391006959832e-08	7.727782830705692e-09	6.179194913706734e-09
M7WQC6	RHTO_03467				1.5215967229618007e-08
M7XM99	RHTO_02766				
M7XF22	RHTO_00713				1.371668282913807e-07
M7X661	RHTO_05327		2.93627363386155e-08		5.406578184916112e-08
M7WXA0	RHTO_08054			5.276520483335005e-08	4.1882881890665875e-08
M7XBB3	RHTO_02163				1.2526852919224894e-07
M7WNG6	RHTO_04136		7.094594259911654e-09		3.284113065365115e-09
M7WR72	RHTO_03616				
M7X5X1	RHTO_05237		2.502890999145774e-08		
M7XFW5	RHTO_08077			1.0104944375610938e-08	
M7WMT8	RHTO_01484	4.363182266310458e-08	4.5026647869776245e-08	2.497300670655861e-08	2.1960096934325433e-08
M7XMC0	RHTO_01769		4.224549540566606e-08	3.474907030922744e-08	3.119662764060924e-08
M7WPE7	RHTO_00701			1.234097073668595e-07	
M7XCN4	RHTO_01604	5.870194427631406e-08	3.165207590286345e-08	2.0564617138001516e-08	1.8910116305766624e-08
M7WDN7	RHTO_05924		5.210333910320127e-08		1.534275056772546e-08
M7X3L8	RHTO_05111			5.573025090661508e-08	6.455137564251457e-08
M7XGS0	RHTO_04505	7.762032769822977e-10	9.477893810794933e-10		
M7XP92	RHTO_01238				5.061288558749426e-08
M7XRG9	RHTO_08161	1.586720314017717e-08	1.3678179404806547e-08		4.169133534897657e-09
M7XPQ0	RHTO_00942		8.989187648749466e-09		
M7XMN3	RHTO_02887		1.5724583034541593e-08	5.684148197721004e-09	5.883917917574092e-09
M7X037	RHTO_07204		1.6162461778491115e-08		
M7XIU8	RHTO_06858				
M7X7Q6	RHTO_04219		4.011471501638249e-08		
M7WR98	RHTO_07424				3.7222092678286425e-08
M7WZG0	RHTO_07557	7.542356257997651e-08		4.833202943631963e-08	9.995935606910576e-09
M7XA42	RHTO_02552		9.270628375137088e-08	2.213108319865114e-08	2.0900544964166927e-08
M7XK63	RHTO_02511				1.7500647268571342e-07
M7X4H9	RHTO_05826	4.627703753216195e-08		9.511235870329445e-08	8.58086239021376e-08
M7XMF4	RHTO_02816			6.781685086124856e-09	9.161254466077158e-09
M7WKT2	RHTO_05749	1.9653317634032443e-08			4.746590970931984e-09
M7XAB5	RHTO_02627				9.685305015069461e-08
M7XZE2	RHTO_00121				5.295833471641584e-09
M7X121	RHTO_06834				1.475991302358261e-08
M7XJQ7	RHTO_03317	4.493708535298189e-08	3.707247404369935e-08	6.971108857815724e-08	5.613215450595642e-08
M7XG27	RHTO_05266	1.1447102575711212e-07	1.3643315482623997e-07		
M7X1X8	RHTO_06310	3.4573743685093894e-09	3.440296780415548e-09		1.3419136381764823e-09
M7XUM6	RHTO_07007	1.6229369784018395e-08	1.5465622629854937e-08		
M7X4L8	RHTO_05722	1.294739695327618e-09	1.4047504695820277e-09		1.311136592506817e-09
M7WRZ9	RHTO_02613	2.133732367787837e-08			1.4260356681195377e-08
M7XQ43	RHTO_00472			2.101936973222033e-09	3.1917896386312777e-09
M7XJ86	RHTO_07023	1.2378726082373206e-08	6.181858880621134e-08		1.2287483742420177e-08
M7X611	RHTO_05282	3.7582087686519095e-08	4.4455998119979614e-08	3.380001247950652e-08	2.5137814187088432e-08
M7XIJ4	RHTO_06758	4.863470935679756e-09		2.122573220426626e-09	1.9381790320641304e-09
M7WN66	RHTO_04290				6.137942293688239e-09
M7WLQ3	RHTO_05363	1.0294461884619651e-08	9.651945852558142e-09		5.320579186869907e-09
M7WCR3	RHTO_06620				8.084296743140692e-09
M7X3P9	RHTO_06555	2.3181804513205023e-08	2.5557541548981147e-08		5.100236378536997e-09
M7X3Y4	RHTO_04980				7.097697805913758e-08
M7WMS0	RHTO_05308		2.6052029636405716e-07		1.1121679599889347e-07
M7WIC0	RHTO_03468				4.0546673509383424e-08
M7WLT3	RHTO_05537	1.1704404926520067e-08	1.1397006154319266e-08		6.025845387348124e-09
M7X440	RHTO_05960				
M7WHJ6	RHTO_03996				
M7X146	RHTO_06864	6.346753599093642e-09	9.272174376564552e-09		2.688420568766224e-09
M7XP29	RHTO_01163				1.4834130338573008e-08
M7WP91	RHTO_03920				3.42240243099243e-08
M7XXJ2	RHTO_02709		2.5671700738459275e-07		7.700271748176619e-08
M7XT78	RHTO_07167				5.8428892120036254e-08
M7X0E2	RHTO_07314	1.2112952079507373e-10	2.8988024868001914e-12		
M7WKY6	RHTO_05902	3.642462866993316e-08	3.20455099725553e-08	1.722415337594419e-08	9.839969717703309e-09
M7WRB2	RHTO_02549			4.442792597448613e-09	
M7XXL8	RHTO_02739				
M7XF59	RHTO_00753				3.346767815157562e-08
M7X713	RHTO_00283		6.64601357924084e-08		2.8661755526100075e-08
M7XHE0	RHTO_04348		2.7994401284682214e-07		3.6435770819710437e-07
M7XLN7	RHTO_04984			6.819313769308572e-09	
M7WUK2	RHTO_01630	2.227198478542896e-07	2.2185541053231571e-07		4.607352454478426e-08
M7X3T7	RHTO_02732	6.884582195813272e-08			2.7101421683891163e-08
M7WPL8	RHTO_00776			6.727028879481468e-08	
M7WL36	RHTO_05817				5.247183725805606e-08
M7X1L8	RHTO_06014		1.5869630554813387e-08		
M7WQJ9	RHTO_03572				
M7WXR6	RHTO_07736	2.068481687061006e-08		2.3817830061149334e-08	2.0694399888263495e-08
M7XHH2	RHTO_07676	3.489515214528926e-08			1.2785479197951e-08
M7WQ78	RHTO_08035	1.0416121094028227e-08	1.0202891295014227e-08		4.272749528451271e-09
M7WE37	RHTO_05785				
M7XII9	RHTO_06753	1.536349271576439e-08	1.4411286741374363e-08		8.969240037852036e-09
M7XFA7	RHTO_05708				3.6251109560284935e-08
M7WNP2	RHTO_04466	1.761262863550077e-08			6.647371437476625e-09
M7WP13	RHTO_04135		1.0034110195102887e-08	5.9290452437742905e-09	5.457197591285002e-09
M7X065	RHTO_07234				8.163678012626035e-10
M7XK54	RHTO_06233		1.5251841728811563e-07		
M7WZM3	RHTO_07602				2.5004651307572935e-09
M7WW92	RHTO_00874	6.814993466818028e-08		2.4504714037306373e-08	
M7WZ63	RHTO_00355				1.0731660086623772e-08
M7WU99	RHTO_01931	6.131963676273587e-08	6.359863434831698e-08		1.5334434278270933e-08
M7WUK3	RHTO_06256			6.612231826669358e-08	
M7WVY9	RHTO_01000	2.0413378578240164e-08	2.0913051796353285e-08	1.176331709251635e-08	9.69358104147131e-09
M7WUP4	RHTO_01418			6.752451269342717e-08	
M7XEI0	RHTO_05795	6.910572979261539e-08	4.271825933236654e-08		1.1998854493458696e-08
M7XME0	RHTO_01794				1.55559124360179e-07
M7X405	RHTO_02798			1.4452583387316519e-08	1.2733039430473486e-08
M7XVZ7	RHTO_04596	1.1253334654067745e-08	1.1699040733171902e-08		6.817771795956244e-09
M7WSL2	RHTO_07296				5.207560121714e-08
M7XE38	RHTO_06416				1.354961986676707e-08
M7X2V2	RHTO_04830		1.3712771665873613e-07		
M7XI43	RHTO_04095		1.1870958401177724e-08	3.491405615891501e-09	
M7X6L4	RHTO_04491		2.951194868310237e-08		1.0491760176125042e-08
M7X4Q7	RHTO_02822		9.976351653426804e-09	1.535039224957811e-08	
M7XU34	RHTO_06787	2.8679271292420958e-08		7.074607412428024e-09	6.441084929783638e-09
