uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2	Aexp_1	Aexp_2	ANlim_1	ANlim_2	GexpUrea_1	GexpUrea_2	GNlimUrea_1	GNlimUrea_2
M7WXX4	RHTO_03206	3.273679085258728e-05	3.3752626980267595e-05	1.4212380672144914e-05	1.5083387402685213e-05	3.5487889724142066e-05	4.3550877434360075e-05	3.2773769747725554e-05	2.8481130719907423e-05	3.862395056311061e-05	3.678923876227533e-05	1.4254773649919868e-05	1.1137082017469842e-05
M7WKL7	RHTO_05838	1.3919470568291407e-05	1.3356831274868948e-05	5.175379103363076e-06	4.92838556763253e-06	6.224874563535416e-05	7.612914237461277e-05	2.2256763001592678e-05	2.0707091330012136e-05	4.1692157284529036e-06	3.893758964447786e-06	3.2146578400144617e-06	2.9241452583479477e-06
M7XJ40	RHTO_06973	3.826429197438427e-06	4.446656043442873e-06	1.2003946394117841e-06	1.146186637136361e-06	1.9773359477954875e-05	2.0952101638327466e-05	1.7093648610072814e-05	1.22769892013749e-05	1.543895202943685e-05	1.4500401895764413e-05	3.430482999116603e-06	3.206867409877056e-06
M7X8C7	RHTO_03963	0.00011593369189667978	0.0001379940966411206	5.3473681191608635e-05	4.900582541124805e-05	1.882884892714516e-05	2.0773703544020523e-05	1.4976405624183737e-05	1.2618659692743263e-05	2.2280285533945402e-05	2.3002808839209417e-05	1.3889277015150124e-05	1.181601788632058e-05
M7XN51	RHTO_03062	1.9550870518233667e-05	1.9002848509826253e-05	1.185040151756148e-05	1.2228555279120406e-05	4.516604298518069e-05	6.29140322169006e-05	2.4089539319999588e-05	2.1430351944183757e-05	5.591115086815114e-06	7.012998238583638e-06	1.1144632733915234e-05	8.19960151458153e-06
M7XAS2	RHTO_02455	5.2259110589990665e-05	5.379231997633569e-05	2.6440527647311773e-05	2.4293649956842002e-05	4.336922436719626e-05	4.297411936689344e-05	2.0891647911872e-05	1.8337094885767535e-05	7.727546115253389e-05	7.63295026154678e-05	3.238522000217421e-05	2.5867033302180805e-05
M7X113	RHTO_06010	5.2642356694972694e-05	5.432055191013229e-05	2.607075241233987e-05	2.3985335878398718e-05	5.1924315254873354e-05	5.080540802642905e-05	2.439692753419996e-05	2.2147450346023182e-05	9.745096449700749e-05	9.4054112108087e-05	3.760492253544781e-05	2.853978464276631e-05
M7WYP6	RHTO_00155	2.465332111156866e-05	3.0414895857764274e-05	2.7600702629033877e-05	2.6488432115236694e-05	2.8340199442920956e-05	3.365227621403699e-05	2.2447354515052945e-05	2.1495256404760146e-05	4.9320169832957724e-05	4.54115257950124e-05	3.755039212206791e-05	3.0466005173520767e-05
M7WVL3	RHTO_04816	3.6615390913579435e-05	3.394562612472009e-05	1.1072404337790485e-05	9.750322120364002e-06	3.202922822152457e-05	2.9566339780808142e-05	1.3683509034945894e-05	1.1343137148257293e-05	5.920004987814263e-05	5.555933496815349e-05	2.0468105805008937e-05	1.6555596797438227e-05
M7X0F2	RPS1	3.171498038012378e-05	3.1017916476285295e-05	9.465556350613709e-06	8.655042211446782e-06	2.728117179970741e-05	2.6626369460423917e-05	1.2292843017033168e-05	1.0335318814489928e-05	5.363948037406679e-05	5.560961435688764e-05	1.2830655210681847e-05	1.0511477250923293e-05
M7X2B5	RHTO_04650	1.3598357786153297e-05	1.6171228447466322e-05	7.212339015246858e-06	7.308131774837899e-06	1.3674735829501954e-05	1.7694122661267527e-05	1.0318637798677924e-05	8.891003802379921e-06	4.997829162934714e-05	4.462312533220599e-05	1.2303406374943033e-05	1.0803239155610744e-05
M7X6Q6	RHTO_00474	2.841589015745491e-05	2.8460613754174964e-05	1.0410965747314025e-05	9.679947748812384e-06	3.3510672246941594e-05	4.031798601768594e-05	3.7681924382922794e-05	2.9524280602301788e-05	3.1551809457241215e-05	3.2506139001524345e-05	1.1752296402399512e-05	9.336765060796806e-06
M7WT03	RHTO_02067	4.74942119558485e-05	4.591597995263908e-05	1.4002641369089298e-05	1.333484990144862e-05	4.1737426642749135e-05	3.908477462797801e-05	1.956983303518174e-05	1.6302426473549703e-05	7.58835201593414e-05	7.77418304460994e-05	1.7528095985625852e-05	1.4205405941882977e-05
M7X8D2	RHTO_03968	3.8020062650979557e-05	3.9516389068372164e-05	1.0324703351837228e-05	1.0237744792774143e-05	3.0311582762849748e-05	2.855184132358781e-05	1.3935062833181264e-05	1.1246129226611473e-05	5.47475565374176e-05	5.513231153025916e-05	1.4112478185193043e-05	1.1305167536507777e-05
M7WJP1	RHTO_07683	3.666819726706492e-05	3.582855492453014e-05	1.0279762779673418e-05	9.580848713773241e-06	3.1237640013162814e-05	3.055833931386749e-05	1.5054463542326807e-05	1.1870473785694604e-05	6.123163218378554e-05	5.7783812786479755e-05	1.3664502250785591e-05	1.0321897557042263e-05
M7WPZ9	RHTO_03665	5.05074588653637e-05	5.218047215261789e-05	1.6323521748065595e-05	1.4850794880660857e-05	4.050919324534108e-05	4.146019228353763e-05	1.9846269201892528e-05	1.780501979534868e-05	8.051839853600225e-05	7.829752126079127e-05	2.8522751047929332e-05	2.4264135827891283e-05
M7WLM0	RHTO_01873	3.3647098355441255e-05	3.623005250176487e-05	9.737554900004393e-06	8.873161764635151e-06	2.638581030454877e-05	2.6578631384967657e-05	1.2421849194535595e-05	1.0003318758530194e-05	5.440059837222408e-05	4.894310076159484e-05	1.2223450114872807e-05	9.42461959799984e-06
M7WRD8	RHTO_02569	3.06806504162104e-05	2.2197495119552533e-05	1.651837584159534e-05	1.4368868227271028e-05	2.7476431898222304e-05	2.7947238407870006e-05	1.3316952897078393e-05	1.1238621089669708e-05	4.444343416549481e-05	4.750977964905366e-05	1.1904936990205614e-05	9.291694013215779e-06
M7X0R7	RHTO_06955	2.826753393951301e-05	3.2614216390176126e-05	2.1266256386475116e-05	1.9868506558381067e-05	1.620578014805031e-05	1.8644159211152708e-05	1.4973922955889325e-05	1.4138258518249042e-05	3.02930174857548e-05	2.7377780876454026e-05	2.124316930177723e-05	1.6992129427037483e-05
M7X3Q5	RHTO_02697	1.0868329739801837e-05	9.18557111235193e-06	4.353978406136171e-06	4.159031975833706e-06	9.147023860073091e-06	8.399479574764876e-06	4.425304273386182e-06	3.5531182036036507e-06	1.9599368299769642e-05	1.8956937061992037e-05	2.841215257728682e-06	2.283445237521877e-06
M7XLZ6	RHTO_05119	2.7709667817672034e-05	2.8403647197348572e-05	7.107031128019256e-06	6.663282344853072e-06	2.0968063021177937e-05	2.035136943628787e-05	9.422579328775441e-06	8.100626226312165e-06	4.146738909422985e-05	3.922061330318181e-05	1.3727848793424231e-05	1.1037158389062534e-05
M7XKK7	RHTO_04592	3.437397646750236e-05	3.8321749016395634e-05	2.0223587924433525e-05	1.898059663610461e-05	2.8494763782076128e-05	3.238128047933427e-05	1.5056593384382377e-05	1.3302524008184662e-05	5.515657113819381e-05	5.19247370999938e-05	2.2906064448109617e-05	1.795728964426562e-05
M7XJG9	RHTO_06048	3.3058800217217e-05	3.4991852153985984e-05	1.4581482712807944e-05	1.4135318480192039e-05	3.255501880581774e-05	3.643676044382651e-05	2.8929701771416637e-05	2.7883096398748454e-05	3.3301002166843357e-05	3.178248062173734e-05	1.3214064243044474e-05	1.1178136282857295e-05
M7X5L6	RHTO_03113	3.150591068948452e-05	3.407479112894861e-05	8.48595120840424e-06	7.823909482605725e-06	2.6508852113976494e-05	2.486281415845535e-05	1.1690718533856302e-05	9.364916031121879e-06	4.91731228776809e-05	4.656560236718345e-05	1.5234644255708312e-05	1.1052300891785256e-05
M7WMJ7	RHTO_05208	4.83805151458392e-06	6.365665265985245e-06	9.437977754588348e-06	8.607746736424305e-06	2.5938072400776548e-05	2.8043960937223106e-05	2.5264626101596113e-05	2.6706417859351045e-05	1.9034558366209193e-05	1.557806983720836e-05	1.320845384478668e-05	1.4010169889296578e-05
M7WLD5	RHTO_05768	5.491456119960712e-07	5.221227026543982e-07	1.7474678462008233e-07	1.363092330575176e-07	1.0697846649247964e-05	1.2799395956074053e-05	5.926041197101515e-06	5.573013717325638e-06	3.365613562725942e-07	3.671440092386815e-07	2.1319102005892415e-07	2.0889715743412226e-07
M7WYV8	RHTO_07911	3.240725708442119e-05	3.4121661966820986e-05	1.552436051015348e-05	1.4999753884249057e-05	3.053084290264805e-05	2.9832383801184137e-05	1.4624370304706345e-05	1.2443087230101546e-05	5.399671734878261e-05	5.984562201643194e-05	2.285374445756701e-05	1.882327815347002e-05
M7X5F4	RHTO_03043	1.2655420383689842e-05	1.6440213615780638e-05	8.976004889062359e-06	8.825074311059128e-06	2.3034133214430033e-05	2.8495655288262177e-05	1.5929185372290217e-05	1.3336384874517202e-05	2.370642002666768e-05	2.2243413122847723e-05	1.2045653098004353e-05	9.274782867380961e-06
M7WXT3	RHTO_07756	4.0626438457945075e-05	4.573843210725442e-05	1.1972117489123068e-05	1.1753251872504443e-05	3.520165013599445e-05	3.605851259024859e-05	1.644820226829476e-05	1.5669868920637186e-05	6.721343334994186e-05	6.210240727335767e-05	2.5119714036625397e-05	1.9387539611300426e-05
M7XE86	RHTO_05964	4.134467201240059e-05	4.4123806951518e-05	1.1482419206742178e-05	1.0233104789192726e-05	3.3634666913141455e-05	3.372007730990767e-05	1.6424640132455165e-05	1.5409159831423325e-05	5.449613407922726e-05	5.311706487886691e-05	1.835821092209786e-05	1.3876449202149655e-05
M7XZ23	RHTO_03292	5.945889491075269e-05	6.899728889923356e-05	3.256750521659346e-05	2.7973265405108858e-05	4.735326759524189e-05	4.919436722703244e-05	3.182808991657501e-05	2.6338401532505336e-05	6.703080734396116e-05	5.826318300609403e-05	3.391155046517071e-05	2.9077382891034687e-05
M7WW95	RHTO_05042	4.863133115821693e-06	5.357277599823608e-06	2.442210531915838e-06	2.095195202723246e-06	3.31772753563604e-05	4.06584485195738e-05	2.702460665421819e-05	2.4829925537667383e-05	5.741592193034769e-06	5.561837053861035e-06	2.2891769352765303e-06	1.9180352951542675e-06
M7WMR9	RHTO_01459	1.6935244803716074e-06	1.6774668251582743e-06	1.1012822865802547e-06	9.669294879621815e-07	2.2131464939149764e-05	2.631414156765782e-05	1.4241743218381488e-05	1.2332690617151948e-05	1.6113056356829658e-06	1.5510225997323385e-06	1.4163978992439294e-06	1.12560999060796e-06
M7X9F4	RHTO_03560	2.284891967082318e-05	1.9020494139196962e-05	1.2767487339773713e-05	1.39372602578847e-05	1.5206484782109266e-05	1.7729087969361643e-05	1.570568712166016e-05	1.3995931620190816e-05	2.8247916284666836e-05	2.4780925904359985e-05	1.6173132625273993e-05	1.2900899855102587e-05
M7X689	RHTO_00033	8.079506344806373e-06	9.664464884464861e-06	6.675785946900828e-06	5.788979995094921e-06	1.3570372443314757e-05	1.4904336058256996e-05	8.768657739200425e-06	7.663552317392694e-06	1.91107042444845e-05	1.8472327565357036e-05	8.839711359587578e-06	7.477702825648798e-06
M7X2U9	RHTO_01981	2.7959972864299324e-05	3.549709325405515e-05	4.567283531557664e-05	4.282652741171715e-05	1.0112949676590486e-05	1.303552952046846e-05	1.37498676000541e-05	1.513703857182181e-05	3.5737519185871555e-05	3.80857522180397e-05	3.299728208731703e-05	2.935345656786075e-05
M7XDT3	RHTO_06539	3.4681166823071025e-05	3.7478639299097414e-05	1.6120695121152423e-05	1.430902638607408e-05	3.732406950039842e-05	3.434996811001538e-05	1.571469885245536e-05	1.4551154786255395e-05	7.036080046227417e-05	7.462661797007625e-05	2.653281824672462e-05	2.129809907809373e-05
M7X5D5	RHTO_05447	3.8641270172033696e-05	4.097389251220351e-05	1.3836229842156906e-05	1.2858782923813869e-05	3.894681944179185e-05	3.784749948857048e-05	1.856728290791317e-05	1.6396970672124388e-05	7.88412801492457e-05	7.652810334978119e-05	2.645291927352753e-05	2.1152463888014898e-05
M7WTR2	RHTO_02116	3.5933298008438635e-05	3.912442379799379e-05	1.9038112907807574e-05	1.7212752263737207e-05	3.068278947563658e-05	3.0392361787792375e-05	1.4930136826549742e-05	1.389623192098985e-05	5.720331053760224e-05	5.716711194159755e-05	2.0823460430541493e-05	1.874410150979073e-05
M7XKU4	RHTO_02373	4.7028412278039606e-05	4.915571013816223e-05	1.9288934564363793e-05	1.9441965705138434e-05	3.931976524996889e-05	4.0177473095945684e-05	1.959546771563241e-05	1.7124723280079523e-05	7.758809085832429e-05	7.773408818485914e-05	2.9040892652606505e-05	2.3957448007197717e-05
M7WPY7	RHTO_03655	2.6405501085516862e-05	2.4660023549049915e-05	6.82298911791865e-05	6.86097038885387e-05	7.635050890768331e-05	8.895333207048003e-05	6.92092247915586e-05	7.232917230096862e-05	5.4682296205236584e-05	5.4968287001848644e-05	7.559288798682378e-05	6.0583919966825456e-05
M7XU45	RHTO_06792	4.022011576554952e-05	3.8597496876434274e-05	1.7665315896644005e-05	1.6641895187855323e-05	3.225186989174941e-05	3.1825521722791665e-05	1.4571024991232951e-05	1.3686493940917259e-05	6.084933788112079e-05	5.5538726950312374e-05	2.358316449317071e-05	1.8402848556983825e-05
M7XMR9	RHTO_01538	1.1114775559666746e-05	1.1175719132767668e-05	4.3472144109874854e-06	3.922799728821043e-06	8.1139756085712e-06	8.963438952677177e-06	5.376779915879383e-06	4.932880357010167e-06	1.6488163236170483e-05	1.6900513073387843e-05	4.673945411418474e-06	3.953938818703508e-06
M7X3D9	RHTO_05011	3.232669273497723e-05	3.598823629948802e-05	9.396425390478928e-06	1.0286907274175253e-05	3.256464060459196e-05	3.223221764087335e-05	1.7815153092776244e-05	1.388559232756888e-05	5.5616862593467674e-05	5.494387167030287e-05	1.3445284138598152e-05	9.780322217284328e-06
M7WYS8	RHTO_07886	3.037406578039647e-05	3.091660100199145e-05	1.1055164138764251e-05	1.0047825371513176e-05	2.6526421885314064e-05	2.6121100705350173e-05	1.2094277868360038e-05	1.0410433321927919e-05	5.013168539219277e-05	4.750070463088695e-05	1.853763523646835e-05	1.5016183030486488e-05
M7X6H4	RHTO_00384	1.3610240363999815e-05	1.4998346811533852e-05	4.450397189644405e-06	4.2703617228717134e-06	1.0193302164809359e-05	1.120856052124592e-05	8.12316590340323e-06	7.0115788840027e-06	1.8050561865203847e-05	1.704449937788608e-05	5.710691362377833e-06	4.940088332024947e-06
M7XAY4	RHTO_02290	3.325978884169666e-05	3.6068732605400695e-05	8.5061932765089e-06	8.34361717554605e-06	2.662733614812971e-05	2.5149562889694527e-05	1.1970450362624854e-05	1.0814800828904598e-05	5.271338706792971e-05	5.6992364901155176e-05	1.4729013944851376e-05	1.0785438183003055e-05
M7WQ86	RHTO_03745	7.143521836459004e-06	6.986409938039391e-06	4.016804818188798e-06	3.977816108365991e-06	1.955522032734189e-05	2.4168302336077356e-05	1.4292644339191177e-05	1.2335692513795133e-05	1.0021121467469285e-05	9.756211689614434e-06	6.348891020357639e-06	5.206497805839624e-06
M7XQ75	RHTO_00632	2.825961361684856e-05	2.6329792327927577e-05	1.0114701895676775e-05	1.0168455924537807e-05	2.2619655583305444e-05	2.2089502872560723e-05	1.0013589496264701e-05	8.822093703173543e-06	4.191817431275403e-05	4.050493602509373e-05	1.730013426908679e-05	1.3861623460357363e-05
M7WZP5	RHTO_00545	1.562013224119779e-05	1.6860002452841852e-05	6.743732083842932e-06	6.422025532925048e-06	1.406183736608093e-05	1.6439417413422603e-05	1.2974304572660954e-05	1.1460080738190043e-05	1.5757098327515833e-05	1.4910335473366203e-05	6.432585772289172e-06	5.35799134605428e-06
M7X2E5	RHTO_06249	3.136196712400931e-05	3.173049557246674e-05	1.1457750739802127e-05	1.09862175751584e-05	2.9233514124501228e-05	2.738498267917316e-05	1.3388144511823767e-05	1.1949993835366185e-05	5.430904702944405e-05	5.321206227882634e-05	2.119043798245797e-05	1.6624993410601842e-05
M7WM05	RHTO_05617	2.567749620407328e-05	2.604622605189628e-05	7.403752119858928e-06	6.807690715115779e-06	2.0250230648538186e-05	1.9826300857696276e-05	1.0445688021781916e-05	8.725810053950838e-06	3.970820308798894e-05	4.432150801519706e-05	1.3926739120158656e-05	1.1090092150951517e-05
M7WNZ9	RHTO_04058	1.280473152687171e-05	1.5498491308022674e-05	8.169785223371944e-06	7.889935128184341e-06	9.150384876305919e-06	1.0827104797989791e-05	8.696748590091106e-06	6.988794341337664e-06	1.2883280303792826e-05	1.1630301189186581e-05	7.4325187424682525e-06	6.174479761798769e-06
M7X1K0	RHTO_06190	3.0163003455443928e-05	3.047564102549194e-05	1.211087119163719e-05	1.1275293968886935e-05	2.836988113766353e-05	2.6328896764789006e-05	1.3312234278099123e-05	1.1139876116390224e-05	5.135315985979328e-05	4.852723527116486e-05	1.88801186348069e-05	1.4942080769769647e-05
M7WNW6	RHTO_04325	2.3434116967170307e-05	2.4685334078539326e-05	5.84940239656986e-06	5.480948090515631e-06	2.0085987460994566e-05	1.870258709917441e-05	8.60768341056471e-06	7.074715874852968e-06	3.811350764496758e-05	3.8063885737623333e-05	9.775727468708591e-06	7.656200150496108e-06
M7XFU8	RHTO_05390	3.4066761625112616e-05	2.6752104633145105e-05	1.4018130368483213e-05	1.3918384001534412e-05	2.7726371871650208e-05	3.176641379182435e-05	2.7305715116304078e-05	2.6657528879832377e-05	3.187126423566511e-05	3.168175462688632e-05	1.0580001683683104e-05	9.229600992422679e-06
M7XGB9	RHTO_05130	3.551309594843977e-05	3.676380265176217e-05	1.4841075082164628e-05	1.4049469372548892e-05	3.506661273751478e-05	3.451734479755877e-05	1.8081615448606776e-05	1.6064244836521595e-05	5.660059682125107e-05	5.1745289356662715e-05	2.601276404245772e-05	1.8856859756705205e-05
M7X5J4	RHTO_05517	2.215364960216552e-05	2.37290813844651e-05	7.259364740732598e-06	6.538084937551565e-06	2.0436309925086065e-05	1.952084260603979e-05	8.64960536185055e-06	7.536306369673902e-06	4.035154180897604e-05	4.0426302061219545e-05	1.1473398419073288e-05	9.473391050633483e-06
M7WUU3	RHTO_01695	1.999784495165361e-05	1.9858993370339188e-05	4.3379323875739125e-06	4.0928269272084785e-06	1.9600109348819992e-05	2.2513448420141926e-05	1.0228670206876527e-05	8.304711148471517e-06	3.916016701443254e-05	3.8815749453423834e-05	6.347440623322408e-06	4.948950111718668e-06
M7X0J3	RHTO_07359	2.2535642381489314e-05	2.3524742720750923e-05	1.2054581305056822e-05	1.1640274649170999e-05	1.4677982286279403e-05	1.5793895939067893e-05	1.177813209147526e-05	1.042549548378977e-05	2.8457267917416038e-05	2.7470271428026285e-05	1.3749526216167356e-05	1.2528616605423868e-05
M7X2T0	RHTO_04593	2.3925416024244824e-05	2.496465028275836e-05	1.1515789672936764e-05	1.1167109926168372e-05	1.9100496533072396e-05	1.8178392728734e-05	8.919731829330167e-06	8.125766199505232e-06	4.2296600019628014e-05	4.041176867494761e-05	1.4919144301462032e-05	1.1455065109090787e-05
M7XBX1	RHTO_02115	2.2883514834665535e-05	2.197847989894141e-05	1.2842556891973828e-05	1.567077932611419e-05	1.8650119421019852e-05	1.7893636673279838e-05	1.0556322676788762e-05	9.638162924565979e-06	3.7529745949831966e-05	3.923515790274059e-05	1.8249175869143627e-05	1.582189372022093e-05
M7X6Q2	RHTO_00469	3.7282954519754286e-05	3.798332654794226e-05	1.8943367405165127e-05	1.9131914245817364e-05	3.1822382682810124e-05	3.1608630440770734e-05	1.4625219068034934e-05	1.2857808961897003e-05	6.368861473104353e-05	6.269034609571425e-05	2.5184699256494363e-05	2.024488726353448e-05
M7XZM3	RHTO_00206	1.926858472629383e-05	2.1851492258498163e-05	1.1559374390131902e-05	1.0849291808246335e-05	3.107701098746572e-05	3.684056404295355e-05	2.7081159024894903e-05	2.4851189524599885e-05	2.885682044720396e-05	2.8134550296091995e-05	1.800925845350959e-05	1.464981457487382e-05
M7XRQ3	RHTO_07773	4.81440939758005e-06	3.7489726492135876e-06	5.46771126073528e-06	4.815932259879858e-06	1.0342331603184168e-05	1.1208202115141203e-05	8.002010397464657e-06	7.589777082290624e-06	1.813049360389596e-05	1.6275575565789198e-05	1.0047259785577423e-05	8.705146914656009e-06
M7X2K5	RHTO_04740	1.9544107119516427e-05	2.031317936135413e-05	6.127718355257179e-06	6.023008650220473e-06	1.8895541694920088e-05	1.89493068640148e-05	9.008562595133788e-06	7.949045007858891e-06	3.484549038346172e-05	3.731366308948641e-05	1.3082527300035695e-05	1.1239268377285055e-05
M7XFR0	RHTO_08027	1.9782479867442495e-06	2.162058065775321e-06	1.3225267008864601e-06	1.2009817790550346e-06	1.969160631226133e-05	2.146570661332765e-05	1.0783192588690904e-05	8.891704629739273e-06	1.554641487031824e-06	1.5162837241971957e-06	1.5105816908780772e-06	1.1262241772292425e-06
M7XJ98	RHTO_07038	1.560561070315286e-05	1.1338492574834767e-05	1.0559123985672047e-05	8.340184261135131e-06	1.5795352416456352e-05	1.996664245547908e-05	1.6573192812043392e-05	1.6404247933768508e-05	1.6574041610415757e-05	1.5422927453709917e-05	9.44202404711106e-06	8.528787285734659e-06
M7XVW7	RHTO_04566	1.1152594976299344e-05	1.1536710325228607e-05	3.7149997235529473e-06	3.469813100238547e-06	1.5333868461591e-05	1.6997375244367754e-05	1.0134011566230565e-05	8.81946678622498e-06	2.40139673905009e-05	2.312656158048993e-05	3.980452719041115e-06	3.4326843691602105e-06
M7XJ56	RHTO_03737	2.856702851442986e-05	3.326851011966525e-05	9.693706304850478e-06	8.214654112253684e-06	2.6178288537313185e-05	2.4897629149769855e-05	1.1870983546750769e-05	1.094352616520304e-05	4.164458462458585e-05	3.9270900039498654e-05	1.5747760098578615e-05	1.328941430512524e-05
M7WNA8	RHTO_04326	1.9402991343418682e-05	1.909597575619645e-05	6.572108155854138e-06	6.756804805739729e-06	1.7792422064825603e-05	1.835578997192924e-05	8.126160689149285e-06	7.691526919629915e-06	3.6433336083482186e-05	3.603351967437919e-05	1.2647785938110212e-05	1.0481043224721615e-05
M7WPC7	RHTO_03965	2.242067783666566e-05	2.1869194843157362e-05	5.2496417436295835e-06	5.091311138046021e-06	1.659571982067001e-05	1.5132340178883428e-05	7.148632181917011e-06	5.68777047776041e-06	3.16214641344436e-05	3.2664163337090785e-05	7.356245982078593e-06	6.069528446842171e-06
M7WIG9	RHTO_03543	8.355582456210774e-06	8.831402057755552e-06	5.65355602696647e-06	5.721643333179242e-06	5.489178536771171e-06	5.894024472140407e-06	5.004788870074426e-06	4.56577651579258e-06	1.406587707675396e-05	1.3487072869190357e-05	7.0227226300857806e-06	6.121126816083925e-06
M7WR40	RHTO_07893	5.923746862539676e-06	6.568090384951473e-06	3.442481590766852e-06	3.5540096374995253e-06	7.495087385416742e-06	9.28196290955879e-06	6.618199673953284e-06	5.749550380097574e-06	8.755797665667257e-06	8.62323352467962e-06	4.652891942200983e-06	4.056522472903519e-06
M7WR16	RHTO_07868	3.4246566838903076e-05	3.307453477799173e-05	8.84302312041581e-06	8.567899107719472e-06	2.3740021363706268e-05	2.2440705233922843e-05	1.1132394726994547e-05	8.725142855165657e-06	4.78832257590067e-05	4.962816952597745e-05	1.1330839262189564e-05	8.825754453363811e-06
M7X2P0	RHTO_04775	4.425605325444047e-06	4.6445004570129406e-06	3.1300345992853247e-06	3.0849612165343e-06	8.510157821897013e-06	1.0874480582468819e-05	9.204345404445018e-06	8.589423173788778e-06	3.2675212301758667e-06	3.251488233048623e-06	5.66757016220962e-06	3.984656784293783e-06
M7WXT8	RHTO_03161	2.1587157794286465e-05	2.1874503146767286e-05	9.760238022224709e-06	9.732478417383159e-06	1.7641493856297216e-05	1.700301960536421e-05	8.348141074477794e-06	7.213657588285455e-06	3.381500330057035e-05	3.326867509019967e-05	1.2617910198877824e-05	1.0674036956606842e-05
M7WR01	RHTO_07853	9.770223224496223e-06	1.0106055287692748e-05	5.565870099179873e-06	5.098606786587284e-06	3.8767701970252035e-06	4.628182455190985e-06	3.7258568608307407e-06	3.417254842929655e-06	8.236972172733087e-06	7.937260152450564e-06	4.738245449027898e-06	3.902425812693723e-06
M7XFJ5	RHTO_05461	4.635338417589018e-06	8.002779487923348e-06	5.06470694817399e-05	8.031556941775415e-05	2.1759319945109434e-05	2.2132922366174403e-05	1.5976031550470276e-05	1.8061816383582374e-05	1.1915623855587573e-05	4.234952182422443e-05	6.589688602156377e-05	4.626849460050162e-05
M7XXD2	RHTO_05103	2.0414723377115083e-05	1.9060792942645064e-05	9.373450995234046e-06	8.431276565815933e-06	1.4961133170296518e-05	1.4627807010939105e-05	6.667108383417614e-06	6.815036386252621e-06	3.22773686109298e-05	3.2907328383557e-05	1.1083293002959964e-05	9.28147705175307e-06
M7XSC4	RHTO_07480	1.390323827837119e-07	1.8025000009558477e-07	6.31321252605122e-08	5.2627113212537505e-08	3.7414573323250352e-06	4.5793782162848855e-06	2.0025215035768553e-06	1.731015016284418e-06	5.321252849371058e-07	5.134040011265454e-07	2.441615620880869e-07	1.915213852916161e-07
M7XM89	RHTO_02139	7.036970125478434e-07	8.958856862676037e-07	1.0500695828099025e-06	1.0344609640972873e-06	3.660119309655001e-07	4.1625671690553396e-07	5.236606962985272e-07	5.515116496098499e-07	7.176413459229703e-07	7.055050981545435e-07	9.480097394450436e-07	7.474581003575232e-07
M7WMX7	RHTO_04427	1.1113001962956082e-05	8.697668758858673e-06	6.294312508337685e-06	5.715638804182448e-06	1.3629753064624402e-05	1.5654660994877017e-05	1.26866471016231e-05	1.2424520638781961e-05	1.273062242948347e-05	1.3791809338725049e-05	8.591677048867541e-06	7.231738083534717e-06
M7XA66	RHTO_02577	2.4361374283386127e-05	2.9468128696236143e-05	9.827104676707717e-06	1.069144616207181e-05	2.4675133393523038e-05	2.2997116946206578e-05	1.160404099582485e-05	9.897817224912078e-06	4.651692422916443e-05	3.8357869433018526e-05	1.7344128468844814e-05	1.5042305321597241e-05
M7WP66	RHTO_04185	2.8009137923904827e-05	2.08905818215818e-05	2.9383077079707996e-05	2.7758104313530132e-05	8.427519671506544e-06	9.368551260616267e-06	1.0678101051588243e-05	9.982203099542505e-06	2.9068742023659934e-05	2.632253846678924e-05	3.0201506451200494e-05	2.2174833603041045e-05
M7WTN9	RHTO_01922	3.450666545872482e-05	4.152110973438631e-05	1.8575496335803045e-05	1.7119482357391663e-05	2.7490939420659452e-06	3.755165660010664e-06	3.5514502422301354e-06	3.3504030063332963e-06	1.215097529785141e-06	1.0978319436438198e-06	2.563978812952227e-06	1.973088906934797e-06
M7WZ44	RHTO_07080	1.0291076032206933e-05	8.736744417128496e-06	3.5211582463177985e-06	3.181176859892575e-06	1.462661205048755e-05	1.4683803329936777e-05	6.552676097078757e-06	5.711859775531757e-06	3.1306236607771734e-05	3.16512376692941e-05	5.851327202354968e-06	4.668195325176653e-06
M7XI84	RHTO_03896	9.59539566856153e-06	1.1821741915121265e-05	3.957306611025214e-06	4.132512596492998e-06	1.0113179486559016e-05	1.2378274037215485e-05	1.0528823688657938e-05	9.372004257372576e-06	1.1330640643667164e-05	1.0418886560034145e-05	4.381605679699144e-06	3.584820516946981e-06
M7X852	RHTO_04131	9.248283024647198e-06	8.309463465378854e-06	3.924728367233472e-06	3.7054823544390435e-06	1.1177811150853314e-05	1.2403009953662145e-05	6.570334965026553e-06	5.798728959567165e-06	1.6402477058162674e-05	1.6733533758211414e-05	4.354497315787998e-06	3.931705007270924e-06
M7XE28	RHTO_01289	6.4952636610997564e-06	5.371946146357813e-06	2.755792509500875e-06	2.59660494390378e-06	1.413067514107628e-05	1.550698794967144e-05	1.2555299024223954e-05	1.1748676840528147e-05	1.044250692424699e-05	1.0086976503134318e-05	3.0872494096242246e-06	2.48542518965755e-06
M7X3J1	RHTO_06581	6.839374895300621e-06	6.125657210962064e-06	2.24408037131319e-06	1.9995897774179108e-06	6.6101627820797995e-06	7.3424548930406866e-06	3.7507487280942545e-06	3.246107367593727e-06	3.7639674770605937e-06	3.6641688319862417e-06	2.9305311444548855e-06	2.4440557990489457e-06
