Gene name	mmol_gDW_P1
RHTO_01739	6.240494542927689e-06
RHTO_01159	3.916132852111147e-07
RHTO_06787	7.558223373185979e-08
RHTO_07700	2.2534378427366482e-07
RHTO_05456	2.0912958969262276e-08
RHTO_06069	2.3642895713943247e-06
RHTO_06426	6.289075089928209e-07
RHTO_01716	1.4166716522636162e-07
RHTO_05252	1.031132194025401e-07
RHTO_00986	9.53616888716109e-09
RHTO_07382	8.585779037045357e-07
RHTO_08048	4.5826030648129804e-08
RHTO_05640	7.137507326159028e-07
RHTO_02996	1.6741557394049133e-08
RHTO_00840	1.0921022644107503e-08
RHTO_01963	0.0
RHTO_01640	6.8133634700573955e-06
RHTO_03493	6.848045125788357e-07
RHTO_01238	1.5980899048499231e-07
RHTO_07889	7.040360465508793e-08
RHTO_04822	3.955032912299575e-08
RHTO_02730	3.073689384403832e-07
RHTO_04313	9.058845004506163e-06
RHTO_06490	2.723166062679644e-07
RHTO_08081	1.8531698570902373e-08
RHTO_05663	4.266710783462607e-08
RHTO_04714	2.158888284036881e-09
RHTO_02100	1.858480290022312e-08
RHTO_08151	0.0003106864776237584
RHTO_03370	1.4324730470796015e-07
RHTO_06879	1.201284839996672e-06
RHTO_06809	5.323979014390636e-07
RHTO_04189	2.0032725106574125e-08
RHTO_03889	5.001026007286188e-09
RHTO_00249	8.126404112416027e-07
RHTO_01551	0.0
RHTO_04908	1.2336576492373658e-07
RHTO_02662	1.5839634882399959e-06
RHTO_03139	9.82574927359176e-08
RHTO_04911	2.3733102956884912e-08
RHTO_01610	5.167342085219773e-06
RHTO_04270	1.6869836312810216e-08
RHTO_03810	1.875038887053978e-08
RHTO_06235	1.3141191604722756e-05
RHTO_00921	5.512507220428657e-07
RHTO_06210	0.0
RHTO_01432	2.244779505969539e-08
RHTO_07141	0.0
RHTO_03287	1.0851352094841506e-06
RHTO_01001	0.0
RHTO_08012	0.0
RHTO_04102	2.4246300388934976e-07
RHTO_03798	0.0
RHTO_07575	1.3123913409763492e-08
RHTO_05269	5.491223195770009e-07
RHTO_06944	0.0
RHTO_03535	0.0
RHTO_00690	8.514247895803583e-08
RHTO_00860	2.1170717450063993e-09
RHTO_06243	2.0939464789513263e-09
RHTO_01407	0.0
RHTO_06704	4.807150204609178e-07
RHTO_05508	2.886059548973374e-09
RHTO_05417	4.9847829556875583e-08
RHTO_04938	0.0
RHTO_03996	4.648577387514662e-09
RHTO_01770	7.683918365578432e-08
RHTO_01450	9.541450452203156e-09
RHTO_03697	0.0
RHTO_02291	5.0778909818172465e-08
RHTO_04681	2.885705278322788e-09
RHTO_03333	1.092318475443398e-08
RHTO_02195	1.3725327048643312e-09
RHTO_04586	1.4896719429822277e-08
RHTO_03464	3.122320645583348e-09
RHTO_06881	2.644429647191673e-08
RHTO_05080	0.0
RHTO_05482	2.179016791810409e-08
RHTO_02830	3.989584531590672e-09
RHTO_00818	1.7932003089471022e-09
RHTO_04812	9.547145383729499e-08
RHTO_05511	6.62963721825296e-08
RHTO_03724	3.138980686486548e-07
RHTO_07744	2.4642134737219036e-08
RHTO_05052	2.548023869698318e-08
RHTO_00672	3.637866645136655e-08
RHTO_03707	0.0
RHTO_00638	1.879531432910914e-09
RHTO_02644	1.5846367793926713e-07
RHTO_05846	0.0
RHTO_02135	2.342552543186595e-08
RHTO_06791	0.0
RHTO_07093	1.2346091901264987e-09
RHTO_01948	2.040528663318729e-08
RHTO_07087	8.136929950168371e-09
RHTO_07951	5.655492553172299e-09
RHTO_04800	4.702942730167078e-10
RHTO_02889	8.36438384561041e-09
RHTO_02580	1.92887343160136e-05
RHTO_02918	3.886722724776155e-08
RHTO_02465	3.165721570749151e-08
RHTO_06746	0.0
RHTO_04907	3.6422964968409797e-09
RHTO_08041	3.515492349250802e-09
RHTO_03530	0.0
RHTO_02155	1.3204146868054936e-09
RHTO_07343	1.2988549873237223e-08
RHTO_04217	1.3419015481922582e-08
RHTO_07426	0.0
RHTO_05758	7.920315056045509e-09
RHTO_05027	2.774596680498352e-09
RHTO_00126	1.161336164480619e-07
RHTO_03657	6.571812001362301e-08
RHTO_02495	5.308473637386232e-08
RHTO_03484	1.6487763735858374e-09
RHTO_06263	3.753254081747847e-08
RHTO_05841	7.875071081875389e-08
RHTO_01042	1.634734968457724e-08
RHTO_01769	1.9340623626084992e-08
RHTO_05833	3.980994273294958e-08
RHTO_08108	0.0
RHTO_07328	7.576677646897222e-07
RHTO_06816	2.4955323401833364e-09
RHTO_03030	1.2522439876027423e-08
RHTO_04137	0.0
RHTO_07770	2.654876245835016e-08
RHTO_06259	4.015964824736819e-08
RHTO_07005	7.093556074502113e-09
RHTO_06844	3.1295814541324726e-08
RHTO_01596	7.958732627665492e-07
RHTO_04013	1.2137287112216616e-08
RHTO_00681	1.9693630541244297e-09
RHTO_05243	9.712987789363845e-08
RHTO_08149	2.8763517012504437e-08
RHTO_00012	7.359715457352724e-08
RHTO_03323	3.4792208301755237e-09
RHTO_01628	1.5877425527785694e-08
RHTO_07696	0.0
RHTO_05279	6.080784659144155e-09
RHTO_00256	1.3137060560047814e-09
RHTO_00457	0.0
RHTO_04985	2.627224956156827e-09
RHTO_05960	6.146080696038079e-09
RHTO_02543	1.698322825545582e-09
RHTO_03824	2.1729867314967266e-08
RHTO_02261	7.685583366641604e-09
RHTO_04755	1.358250583050511e-08
RHTO_02283	1.0468332116518626e-07
RHTO_07431	0.0
RHTO_06567	2.7805618992691643e-08
RHTO_07628	2.3701768880732578e-08
RHTO_02754	5.077252344690042e-08
RHTO_01618	0.0
RHTO_04821	1.8225280656445018e-07
RHTO_05439	3.827020565854994e-08
RHTO_06026	0.0
RHTO_06009	2.304216787070328e-08
RHTO_02862	1.7353112341586556e-08
RHTO_03730	2.4079846309258725e-08
RHTO_05497	1.4253696566903205e-07
RHTO_07297	3.5756792183698893e-09
RHTO_06065	4.60503884536692e-08
RHTO_01435	1.2916037064797815e-09
RHTO_07455	6.80645950105093e-10
RHTO_00999	3.150978813401613e-08
RHTO_07227	0.0
RHTO_07116	0.0
RHTO_01178	0.0
RHTO_03004	5.022508332996972e-07
RHTO_07258	2.3454154975243747e-08
RHTO_06443	7.353843174511491e-08
RHTO_07483	8.008765142850248e-08
RHTO_02901	3.025081609625569e-08
RHTO_08096	3.032426534876872e-07
RHTO_04711	1.5436948054510952e-08
RHTO_04729	2.3325737961069964e-08
RHTO_01900	8.502497869342732e-08
RHTO_03390	4.684912827095091e-10
RHTO_05026	7.454775457958143e-08
RHTO_03114	1.6732003343155392e-08
RHTO_08010	3.55257693838325e-08
RHTO_06287	0.0
RHTO_01081	6.072627468354348e-08
RHTO_03178	5.35315541062322e-07
RHTO_01938	4.244861617371469e-08
RHTO_00925	2.660523070992303e-08
RHTO_02472	0.0
RHTO_01078	2.0422635981451898e-07
RHTO_02915	7.143564198305578e-09
RHTO_03157	3.588274074456907e-08
RHTO_00504	0.0
RHTO_02371	0.0
RHTO_04374	2.9395503911203e-08
RHTO_02583	1.9559216547658813e-08
RHTO_04309	1.422117317953182e-08
RHTO_01700	4.034414310505947e-08
RHTO_04963	0.0
RHTO_05822	6.188355745056343e-09
RHTO_05710	5.268111662492335e-08
RHTO_03179	2.3265104139406774e-08
RHTO_07229	1.546044016434983e-08
RHTO_00084	4.6779653705471915e-07
RHTO_08023	0.0
RHTO_01942	8.945723152991286e-10
RHTO_04945	3.6971425223567848e-09
TRM5	9.907297535710264e-08
RHTO_00650	0.0
RHTO_03725	3.105374857619439e-07
RHTO_04110	2.9305713804513557e-08
RHTO_06043	8.887501756837156e-09
RHTO_06029	1.3791574700586714e-07
RHTO_07177	1.495726819746248e-06
RHTO_01931	7.145128164944955e-09
RHTO_04412	0.0
RHTO_05468	6.100125826366034e-09
RHTO_04838	6.511396520008597e-08
RHTO_04723	6.832937653111857e-08
RHTO_00701	1.0233862549821427e-07
RHTO_02359	0.0
RHTO_00270	6.391112455264714e-07
RHTO_04733	3.357343415214626e-08
RHTO_07084	8.469674765217192e-08
RHTO_01473	1.6417132016305162e-08
RHTO_03680	1.7848463623464723e-08
RHTO_07388	3.661865716495003e-09
RHTO_07849	1.5328966372873056e-08
RHTO_05437	2.1692733477730836e-08
RHTO_01244	0.0
RHTO_07221	2.703500157209651e-08
RHTO_05046	1.0379730754319284e-08
RHTO_01035	1.1923300101100588e-06
RHTO_00013	0.0
RHTO_00816	4.088488961227681e-08
RHTO_01584	8.169828302875048e-09
RHTO_03769	7.101766927724033e-08
RHTO_06006	8.277297406916187e-09
RHTO_07980	7.477632714840748e-09
RHTO_03765	2.9732133478043443e-09
RHTO_05058	7.758203560587416e-08
RHTO_00828	1.6364337558412875e-09
RHTO_01701	1.2653412481178718e-08
RHTO_03751	0.0
RHTO_04768	1.9687230200195688e-08
RHTO_04915	1.0767516291600866e-08
RHTO_02709	2.3456728400671283e-07
RHTO_02340	1.551265829379633e-07
RHTO_00783	1.0805832158130315e-08
RHTO_07172	2.5793856338342185e-08
RHTO_00902	4.999852377751702e-09
RHTO_07063	0.0
RHTO_07898	4.666235041769813e-08
RHTO_05918	0.0
RHTO_02037	0.0
RHTO_02562	3.275771760029267e-08
RHTO_02323	0.0
RHTO_05933	0.0
RHTO_04796	0.0
RHTO_07895	2.4404621121744698e-08
RHTO_06245	1.2659665173796084e-08
RHTO_05976	2.9215507229960774e-07
RHTO_01060	0.0
RHTO_00753	2.0749083558679813e-09
RHTO_05211	8.267218604261133e-08
RHTO_05782	1.927605058741416e-09
RHTO_00081	3.481636867072262e-09
RHTO_07098	4.608102266098271e-09
RHTO_01378	6.428084273613714e-08
RHTO_04018	1.3188168836760402e-08
RHTO_05067	1.5612294039934869e-07
RHTO_00814	0.0
RHTO_07731	3.700527326237684e-07
RHTO_07883	1.1219678847256038e-07
RHTO_07144	0.0
RHTO_05220	9.993267999163431e-08
RHTO_08078	4.1311504631283717e-08
RHTO_02140	0.0
RHTO_00090	2.04784925034279e-08
RHTO_01526	0.0
RHTO_02770	0.0
RHTO_04070	6.928506733086381e-08
RHTO_04370	1.0519168190047461e-07
RHTO_08118	2.455331160941225e-07
RHTO_01015	3.1447807393031285e-07
RHTO_04122	2.9870315669811784e-08
RHTO_03318	2.0471896444598262e-07
RHTO_00893	9.739953278673573e-09
RHTO_07358	0.0
RHTO_02990	9.083491208998251e-08
RHTO_07346	1.5230914891034125e-07
RHTO_05583	3.4723204395131e-09
RHTO_07608	1.9448419069614485e-09
RHTO_01089	6.230198290899329e-08
RHTO_02873	5.3967820398815e-08
RHTO_00890	4.7803719941706034e-08
RHTO_00298	4.453370832661296e-09
RHTO_01590	9.617144404065619e-10
RHTO_06537	1.2874774817696628e-08
RHTO_05066	2.9189576036410746e-08
RHTO_02376	0.0
RHTO_00362	4.9995439527031764e-08
RHTO_03163	1.255841122307971e-07
RHTO_01088	0.0
RHTO_06374	1.308866444297945e-08
BNA5	2.5647162977203243e-08
RHTO_07478	1.476342059454219e-07
RHTO_08004	1.1375121980029102e-08
RHTO_04811	0.0
RHTO_02516	3.5310442769216907e-09
RHTO_07915	2.4651220143141243e-08
RHTO_06578	4.8106127801915066e-09
RHTO_05791	5.605857643201243e-08
RHTO_05716	1.4840302390022758e-07
RHTO_02081	0.0
RHTO_00798	3.834627806224094e-08
RHTO_05798	3.811447027790879e-09
RHTO_05102	0.0
RHTO_00852	7.719796543174819e-10
RHTO_04456	0.0
RHTO_03195	1.0215122248263646e-08
RHTO_07031	4.864513150501304e-08
RHTO_00218	1.498561327401542e-08
RHTO_00061	4.6649103035411846e-08
RHTO_06767	9.209601343371177e-08
RHTO_02525	0.0
RHTO_05450	0.0
RHTO_03375	0.0
RHTO_00739	3.110709384062542e-09
RHTO_04316	0.0
RHTO_02520	3.5484290352488005e-08
RHTO_03095	1.858634141378669e-09
RHTO_01553	1.1629183126961019e-07
RHTO_03083	1.0636338797371608e-08
RHTO_00511	2.3886758249805193e-08
RHTO_05951	9.404851717644354e-09
RHTO_02275	5.1634714011984974e-08
RHTO_00956	6.784582834398909e-09
RHTO_03700	1.0597387344682753e-06
RHTO_01480	5.553139763814766e-07
RHTO_05697	0.0
RHTO_07914	0.0
RHTO_02853	1.128544173949016e-07
RHTO_04453	2.642450897153131e-08
RHTO_07067	5.231960985071883e-08
RHTO_06656	5.179424635127455e-07
RHTO_07047	4.125450074628813e-09
RHTO_08089	4.6255103337127954e-07
RHTO_06371	6.769569928588982e-07
RHTO_06823	3.2142693700049968e-09
RHTO_05720	8.61014529436101e-09
RHTO_07360	2.1230340078656992e-07
RHTO_05599	0.0
RHTO_05647	1.0779392227340951e-05
RHTO_04261	7.19411354024793e-08
RHTO_03627	1.7006888534608433e-08
RHTO_04754	0.0
RHTO_03681	1.8472153787797558e-08
RHTO_04282	4.795390533514522e-07
RHTO_05991	4.195194826325483e-08
RHTO_02757	4.5922155161011466e-08
RHTO_04147	1.2666865991249683e-07
RHTO_02306	1.075156905275814e-08
RHTO_00045	2.8441538552809206e-08
RHTO_07535	7.380351614952512e-08
RHTO_02395	2.8463724110128194e-08
RHTO_02810	0.0
RHTO_01387	3.9245167349252835e-08
RHTO_00460	0.0
RHTO_04815	0.0
RHTO_02667	0.0
RHTO_03876	6.289254778868759e-09
RHTO_02498	0.0
RHTO_05272	0.0
RHTO_04580	3.4046454904384688e-09
RHTO_02405	4.959343156583975e-07
RHTO_06827	7.081875342876606e-10
RHTO_04364	0.0
RHTO_07110	0.0
RHTO_07511	3.0362433592189698e-09
RHTO_02163	3.6158828124231554e-07
RHTO_03720	4.703678957424426e-09
RHTO_03547	3.401546890388071e-10
RHTO_04827	0.0
RHTO_03529	0.0
RHTO_06486	2.0021100882865793e-09
RHTO_05519	4.441695280784892e-09
RHTO_02981	9.534096179635034e-08
RHTO_06253	0.0
RHTO_03466	2.1375784258755972e-08
RHTO_05421	0.0
RHTO_00911	7.129816413319277e-08
RHTO_03097	0.0
RHTO_07131	1.0040116972705412e-08
RHTO_00737	1.6339336291719945e-09
RHTO_03434	0.0
RHTO_07051	0.0
RHTO_03971	0.0
RHTO_00115	6.327428699673252e-09
RHTO_06723	1.2885560927669424e-08
RHTO_03643	0.0
RHTO_02743	2.9313074163328297e-08
RHTO_03723	4.622797550231797e-07
RHTO_05972	3.3788438300411673e-09
RHTO_05278	0.0
RHTO_05473	6.378766674263752e-07
RHTO_01758	0.0
RHTO_00699	3.685783173137861e-08
RHTO_02964	9.613367874370293e-10
RHTO_02151	6.998943172991801e-08
RHTO_04120	0.0
RHTO_04428	0.0
RHTO_05923	2.4312610177379547e-08
RHTO_04263	1.2761967778033099e-08
RHTO_06719	7.385901062571551e-09
RHTO_06954	9.10800960471244e-10
RHTO_00651	0.0
RHTO_06734	2.91789836594024e-09
RHTO_01334	3.3939175884886323e-08
RHTO_03564	0.0
RHTO_01022	2.3000777575937045e-08
RHTO_06646	0.0
RHTO_06538	1.649652515457737e-08
RHTO_06517	0.0
RHTO_06405	6.8394683084181365e-09
RHTO_06425	0.0
RHTO_06440	2.2421163024792977e-08
RHTO_05953	0.0
RHTO_05963	5.3030947312421535e-09
RHTO_05968	2.339069928169859e-09
RHTO_05998	4.734606829149706e-08
RHTO_05884	0.0
RHTO_05889	0.0
RHTO_05929	0.0
RHTO_05819	0.0
RHTO_05834	0.0
RHTO_05455	0.0
RHTO_05159	3.74642285042611e-08
RHTO_04271	2.761522729826659e-08
RHTO_04276	1.609479988807445e-07
RHTO_04321	0.0
RHTO_04362	0.0
RHTO_00263	0.0
RHTO_04064	1.52422952990473e-09
RHTO_04104	4.208735540878279e-08
RHTO_03860	0.0
RHTO_03870	0.0
RHTO_03686	2.4678871711419214e-09
RHTO_03716	0.0
RHTO_03513	0.0
RHTO_03523	2.2293434939694386e-07
RHTO_03583	0.0
RHTO_03316	0.0
RHTO_03336	7.30278169776672e-09
RHTO_02555	1.5813328272512242e-10
RHTO_02570	1.685903966231774e-08
RHTO_02630	0.0
RHTO_07391	4.0968128719167434e-10
RHTO_06552	0.0
RHTO_06562	1.726600753354798e-08
RHTO_06459	0.0
RHTO_06444	0.0
RHTO_06626	4.3870437871202125e-08
RHTO_06572	6.076280537974175e-07
RHTO_05977	0.0
RHTO_05987	0.0
RHTO_06495	9.116798442334113e-10
RHTO_06505	0.0
RHTO_05803	4.296368039361666e-08
RHTO_06478	0.0
RHTO_05961	1.7420872472373493e-08
RHTO_02008	4.48930430744451e-08
RHTO_02023	0.0
RHTO_02033	0.0
RHTO_05681	9.671148979268707e-09
RHTO_04367	0.0
RHTO_05353	0.0
RHTO_01923	0.0
RHTO_01928	0.0
RHTO_05413	2.6741280660252177e-09
GET1	4.484005816970795e-08
RHTO_05249	0.0
RHTO_05493	0.0
RHTO_05518	0.0
MED17	0.0
RHTO_05329	0.0
RHTO_05362	3.0750507734352202e-09
RHTO_05133	0.0
RHTO_05173	0.0
CLP1	0.0
RHTO_01419	2.425649533861572e-08
RHTO_04559	4.355207413020338e-08
RHTO_05524	2.542642769176757e-08
RHTO_05132	0.0
RHTO_04417	3.473970121700616e-08
RHTO_01101	0.0
RHTO_04437	0.0
RHTO_05157	5.493581759908633e-09
RHTO_05207	0.0
RHTO_01247	0.0
RHTO_01272	0.0
RHTO_04381	0.0
RHTO_04451	0.0
RHTO_04254	0.0
RHTO_04335	0.0
RHTO_04128	6.91576071650643e-08
RHTO_04175	0.0
RHTO_04180	0.0
RHTO_04185	1.9502916221796556e-07
RHTO_04195	0.0
RHTO_00631	1.8584783193349064e-09
RHTO_04220	6.773451999499041e-10
RHTO_03945	1.504095794618212e-08
RHTO_03955	3.6478491324235933e-09
RHTO_03995	0.0
RHTO_00711	0.0
RHTO_04032	5.0854996173731056e-08
RHTO_03799	2.9089993425223178e-08
RHTO_03804	0.0
RHTO_04132	6.528371851777049e-09
RHTO_03934	0.0
RHTO_03954	1.6382763554344348e-08
RHTO_03979	4.6176152643049227e-10
RHTO_03788	0.0
RHTO_03843	0.0
RHTO_03537	1.1985925697013673e-08
RHTO_03572	1.0263527063245784e-09
RHTO_08155	5.942228019060443e-08
RHTO_03612	0.0
RHTO_03744	0.0
RHTO_03340	0.0
RHTO_03365	0.0
RHTO_01514	0.0
RHTO_03501	7.503030353717227e-09
RHTO_03571	2.910573802271046e-08
RHTO_03304	0.0
RHTO_03324	1.1360799372576312e-09
RHTO_03359	5.206505504618214e-09
RHTO_02594	0.0
RHTO_02604	0.0
RHTO_02659	0.0
RHTO_07559	0.0
RHTO_02345	0.0
RHTO_02553	0.0
RHTO_02558	0.0
RHTO_07081	4.894846902829532e-08
RHTO_02482	0.0
RHTO_02164	0.0
RHTO_02370	7.729022911654609e-09
RHTO_02386	0.0
RHTO_07246	0.0
RHTO_07271	0.0
RHTO_07296	0.0
RHTO_01961	0.0
RHTO_01976	7.147381359469137e-08
RHTO_01987	0.0
RHTO_07351	1.2086464061021637e-08
RHTO_06716	0.0
RHTO_02235	1.1450768556658917e-09
RHTO_06736	2.865037706591231e-09
RHTO_02222	0.0
RHTO_02170	2.2282017329190597e-07
RHTO_02202	7.912659806846916e-10
RHTO_01950	0.0
RHTO_06801	0.0
RHTO_01772	0.0
RHTO_02031	0.0
RHTO_01857	0.0
RHTO_02076	0.0
RHTO_06971	4.612627822146524e-09
RHTO_02121	8.890815432438013e-09
RHTO_01771	7.660817514132607e-09
RHTO_06051	1.1885482318631014e-10
RHTO_06071	8.259491196356184e-09
RHTO_01616	0.0
RHTO_01836	0.0
RHTO_01646	0.0
RHTO_01861	0.0
RHTO_06131	1.5299782353767526e-10
RHTO_06151	5.728938043717457e-10
RHTO_01731	6.907764951892628e-09
RHTO_06226	0.0
RHTO_01393	9.62646120642366e-09
RHTO_06296	0.0
RHTO_01665	0.0
RHTO_01685	0.0
RHTO_06351	4.8537109118649584e-09
RHTO_01498	2.195229925765493e-08
RHTO_06376	3.882366127190409e-10
RHTO_01332	0.0
RHTO_01136	6.703550018031161e-10
RHTO_04615	2.2964947948039683e-09
RHTO_01151	0.0
RHTO_04636	0.0
RHTO_01236	0.0
RHTO_01256	0.0
RHTO_04726	5.845425163452278e-10
RHTO_04736	0.0
RHTO_01472	1.1502973025049532e-08
RHTO_01512	1.350417921096213e-07
RHTO_00880	0.0
RHTO_04826	0.0
RHTO_01140	6.2169557782196325e-09
RHTO_04862	0.0
RHTO_04917	0.0
RHTO_01270	0.0
RHTO_00859	0.0
RHTO_02688	3.4404447807561555e-09
RHTO_00750	0.0
RHTO_00969	0.0
RHTO_00994	9.031235739187197e-09
RHTO_00815	1.7026047323913836e-09
RHTO_00845	1.2169620420135976e-09
RHTO_02870	6.988916155335453e-08
RHTO_02910	6.203533560734529e-07
VMA21	0.0
RHTO_02945	0.0
RHTO_08059	0.0
RHTO_03015	0.0
RHTO_00839	0.0
RHTO_03070	1.523615468534079e-08
RHTO_03080	1.8704474580509864e-07
RHTO_03125	1.3621822173063833e-07
RHTO_08028	0.0
RHTO_03176	1.8118429547910556e-08
RHTO_08043	2.9666197989569503e-08
RHTO_07806	0.0
RHTO_03221	2.135357512249499e-09
RHTO_08073	0.0
RHTO_08113	0.0
RHTO_07907	0.0
RHTO_07912	0.0
RHTO_00030	0.0
RHTO_07715	0.0
RHTO_00105	1.565223090020282e-08
RHTO_00175	1.4673541999221207e-08
RHTO_07896	6.685510370998127e-10
RHTO_07901	0.0
RHTO_07916	2.6636499328181033e-09
TIF6	0.0
RHTO_07417	2.5222602002608437e-11
RHTO_00325	0.0
RHTO_07457	3.8818107840931936e-08
RHTO_07095	0.0
RHTO_07115	0.0
RHTO_07507	0.0
RHTO_07155	0.0
RHTO_00480	0.0
RHTO_07657	1.651664588704456e-08
RHTO_00585	5.436702305188174e-09
RHTO_06735	0.0
RHTO_07204	1.683428148819419e-08
RHTO_07234	0.0
RHTO_07289	0.0
RHTO_06800	0.0
RHTO_07324	0.0
RHTO_07379	1.815617536338527e-10
RHTO_06784	0.0
RHTO_07035	1.3853989066269023e-08
RHTO_07045	3.2004003802644216e-08
RHTO_06040	1.004247049408335e-08
RHTO_06055	0.0
RHTO_06909	1.638146741926628e-08
RHTO_06924	2.4245489669045057e-08
RHTO_06100	0.0
RHTO_06115	0.0
RHTO_06959	8.151761981576775e-09
RHTO_06969	0.0
RHTO_06165	0.0
RHTO_06104	1.2852603208819026e-08
RHTO_06114	5.662471380543687e-08
RHTO_04609	0.0
RHTO_04700	3.890656338654358e-10
RHTO_06339	0.0
RHTO_06349	0.0
RHTO_04568	3.7596919413470246e-09
RHTO_04830	4.630378301718806e-08
RHTO_04654	6.097502762214435e-09
RHTO_07787	0.0
RHTO_04709	6.641969427604966e-09
RHTO_04916	0.0
RHTO_06679	0.0
RHTO_04891	2.979921067692367e-07
RHTO_05001	0.0
RHTO_06619	1.3274621430568998e-09
RHTO_06535	0.0
RHTO_02687	2.0766168061971398e-08
RHTO_06519	0.0
RHTO_04930	0.0
RHTO_02768	0.0
RHTO_04970	1.6149364806554853e-06
RHTO_02798	5.8653265163639074e-08
RHTO_06437	5.25352495703986e-09
RHTO_02813	0.0
RHTO_05990	7.304503903682338e-08
RHTO_05901	0.0
RHTO_02726	2.379775860416187e-09
RHTO_02959	0.0
TSR3	9.874440048823681e-09
RHTO_02979	7.379596026059832e-09
RHTO_02817	1.047542422393972e-08
RHTO_03094	0.0
RHTO_05644	0.0
RHTO_03119	0.0
RHTO_05654	0.0
RHTO_02908	0.0
RHTO_03175	1.3617550350839514e-07
RHTO_03180	0.0
RHTO_05699	1.0880181698395864e-08
MCM7	1.4438613280895888e-08
RHTO_03230	0.0
RHTO_00019	0.0
RHTO_03103	2.1452859971569692e-08
RHTO_03108	1.2827879881749395e-09
RHTO_03153	2.1646315093443433e-08
RHTO_05391	2.096563688283171e-09
RHTO_03219	0.0
RHTO_05262	0.0
RHTO_03259	4.034301100772881e-09
COQ6	0.0
RHTO_05166	0.0
RHTO_00329	0.0
RHTO_00083	0.0
RHTO_00133	0.0
RHTO_04486	7.59855965442471e-08
RHTO_00434	0.0
RHTO_00464	6.623342463976586e-09
RHTO_04536	0.0
RHTO_04551	0.0
RHTO_00479	0.0
RHTO_04390	0.0
RHTO_00509	8.960610934800908e-10
RHTO_00238	0.0
RHTO_00554	2.9130279323598945e-09
RHTO_04966	0.0
RHTO_00438	0.0
RHTO_04369	5.691929800129633e-10
RHTO_00458	0.0
RHTO_00473	1.4005645261812062e-09
RHTO_00493	0.0
TSF1	2.1012842372389274e-08
RHTO_04194	2.2994353096203212e-06
RHTO_04239	0.0
RHTO_04101	1.1086540576801879e-09
RHTO_04111	0.0
RHTO_03787	1.409744645637668e-08
RHTO_03832	0.0
RHTO_03485	0.0
RHTO_03615	0.0
RHTO_03408	9.874674842404952e-09
RHTO_03433	1.7239450907215214e-07
RHTO_03448	0.0
RHTO_02642	2.6753866462890724e-08
RHTO_01745	5.528303743893619e-08
RHTO_01800	0.0
RHTO_01840	3.344531117705812e-08
RHTO_01905	0.0
RHTO_01699	1.4396420531504297e-09
RHTO_06662	1.892333708140394e-09
RHTO_06595	1.0420777651400247e-08
RHTO_06534	1.21677072385769e-09
RHTO_01209	1.2273983532341464e-08
RHTO_01264	3.327663799448153e-07
RHTO_06411	0.0
RHTO_06446	3.6252746204649915e-07
RHTO_05979	0.0
RHTO_05805	0.0
RHTO_01033	0.0
RHTO_00658	0.0
RHTO_00683	0.0
RHTO_00688	0.0
RHTO_05658	0.0
RHTO_05550	0.0
RHTO_00833	9.476100955806426e-10
RHTO_05570	3.191944936751679e-09
RHTO_00848	2.184867791989722e-07
RHTO_07937	2.1013738444638667e-10
RHTO_07967	4.339950423196126e-06
RHTO_05531	2.689956749384962e-08
RHTO_08087	6.5690310421265954e-09
RHTO_08142	0.0
RHTO_05281	1.4978232139379614e-08
LSM3	0.0
RHTO_05331	0.0
RHTO_07870	2.4809208769085605e-08
RHTO_05185	2.6641927480127314e-09
RHTO_07910	1.163693702363647e-09
RHTO_05225	0.0
RHTO_04505	3.781425510290596e-09
RHTO_04379	0.0
RHTO_04399	0.0
RHTO_04464	0.0
RHTO_07556	1.0174039157393457e-08
RHTO_07586	0.0
RHTO_04133	1.0766037531711573e-09
RHTO_04020	6.605778961809824e-11
RHTO_07243	1.903637869851786e-08
RHTO_04080	0.0
RHTO_07323	0.0
RHTO_07348	0.0
RHTO_06743	0.0
RHTO_03826	0.0
RHTO_06798	0.0
RHTO_06803	6.63171240409127e-09
RHTO_03871	0.0
RHTO_06838	0.0
RHTO_03641	0.0
RHTO_06873	0.0
RHTO_03752	5.4767406509958145e-08
RHTO_06098	2.215400949568976e-09
RHTO_03372	0.0
RHTO_03407	0.0
RHTO_06213	0.0
RHTO_03437	2.9230044380526635e-08
RHTO_03442	9.06172636188196e-10
RHTO_02526	4.548504417204222e-09
RHTO_06278	0.0
RHTO_02566	0.0
RHTO_02576	0.0
RHTO_04688	0.0
RHTO_04758	0.0
RHTO_02298	0.0
RHTO_04793	0.0
RHTO_04798	3.8828165166537385e-07
RHTO_01943	3.3929390576910606e-09
RHTO_02059	0.0
RHTO_02675	7.268062071210515e-09
RHTO_02084	0.0
RHTO_02099	0.0
RHTO_02922	4.3873403195033927e-08
RHTO_01578	2.776833309502612e-08
RHTO_03028	1.5547377702444457e-08
RHTO_01728	1.1046897667299168e-08
RHTO_01320	0.0
RHTO_01360	0.0
RHTO_03183	1.2317233190899786e-10
RHTO_01455	0.0
RHTO_00022	3.4117259531231516e-09
RHTO_00042	0.0
RHTO_00137	6.580147009141297e-08
RHTO_01228	2.0844607911607164e-09
RHTO_01243	0.0
RHTO_01298	0.0
RHTO_00212	1.3592514328104252e-08
RHTO_00277	1.281898085083443e-08
RHTO_00402	0.0
RHTO_01002	0.0
RHTO_01007	0.0
RHTO_00537	0.0
RHTO_00617	0.0
RHTO_08046	0.0
