uniprot	Gene_names	ANlim_1	ANlim_2
M7WN82	RHTO_01222	5.775166382537595e-09	
M7WUP3	RHTO_06306	2.4855022007523416e-08	
M7X4Y9	RHTO_02893		
M7WRV0	RHTO_02392		7.263284975008204e-10
M7WNQ7	RHTO_00921		7.6993299232584e-09
M7WVQ9	RHTO_00925		1.979953519460055e-09
M7WRU9	RHTO_07599		
M7X1L6	RHTO_06205		
M7XS41	RHTO_07914		
M7XNG3	RHTO_03193		
M7X510	RHTO_05659		
M7WLR6	RHTO_01918	2.857285471904385e-09	
M7WSX8	RHTO_02235	2.4786704913552604e-10	
M7XC20	RHTO_01770		
M7Y070	RHTO_00416		7.803791882079599e-10
M7X1W9	RHTO_06114	3.558357909705079e-08	
M7WWG0	RHTO_00715		
M7WV59	RHTO_01191		
M7X5W2	RHTO_00144		
M7XGY2	RHTO_04394		1.9389771768290177e-09
M7WSY3	RHTO_02226		
M7WXB7	RHTO_02975		1.7783619964436936e-09
M7WWQ2	RHTO_00815		
M7WQN6	RHTO_03729		
M7WSD2	RHTO_07216		3.157403985979311e-09
M7X7K5	RHTO_04174		
M7WJ87	RHTO_07062		
M7XBV3	RHTO_02100		
M7X183	RHTO_06080		
M7X714	RHTO_04469		
M7XTV4	RHTO_06722		
M7X1T6	RHTO_06260		
M7X4D1	RHTO_02696		3.997512358253932e-08
M7WWP7	RHTO_00810		
M7WPY3	RHTO_03650		1.717373505116323e-09
M7XN66	RHTO_03082		
M7X5G1	RHTO_00009		1.5955354612095673e-09
M7XIT3	RHTO_06838		
M7WL54	RHTO_05681	1.190319719387096e-09	
M7X3N4	RHTO_06535		
M7XMV6	RHTO_01578		
M7X140	RHTO_06859		
M7XBR9	RHTO_02075		
M7X5Z3	RHTO_05262		
M7WPP7	RHTO_04122		
M7X6T2	RHTO_00504		
M7XPR1	RHTO_00337		
M7XKQ2	RHTO_04638		
M7WRA4	RHTO_02544		
M7WSB9	RHTO_02375		
M7XUN6	RHTO_07017		1.706578400424125e-10
M7WPE1	RHTO_04012		
M7WIP0	RHTO_03311	2.619298222135292e-10	
M7WS47	RHTO_02653	2.59717041742423e-09	3.7808525641174065e-09
M7WWB8	RHTO_00899		2.5033188057079185e-10
M7WZ43	RHTO_07452		
M7WQU3	RHTO_03375		
M7WI75	RHTO_03726		1.4296563041599317e-08
M7X9K9	RHTO_03323		
M7WQI8	RHTO_03557		
M7XFR5	RHTO_08032		
M7WMD4	RHTO_05148	6.2828972755221824e-09	
M7WKV1	RHTO_05996		
M7X7I4	RHTO_00483		
M7XME8	RHTO_02811		
M7WKR2	RHTO_05951		
M7WI39	RHTO_03686		
M7WW80	RHTO_00864		
M7XXR3	RHTO_02790		
M7X577	RHTO_05556		
M7XS10	RHTO_07884		
M7X430	RHTO_02827		
M7XLK5	RHTO_01943		
M7WTS8	RHTO_01551		
M7WMX4	RHTO_01101		1.7769480741576856e-10
M7X6I8	RHTO_00399		
M7WK25	RHTO_06626		
M7WPY5	RHTO_03974		
M7X3I4	RHTO_05066		
M7WZS9	RHTO_00575		1.2667887922392191e-08
M7XRN9	RHTO_07758		
M7WQG6	RHTO_03527		
M7XC82	RHTO_01840		
M7XQ14	RHTO_01042		
M7WVT2	RHTO_04872		
M7XT57	RHTO_07147		
M7XNF1	RHTO_01360		
M7WM18	RHTO_01612		
M7X4Q3	RHTO_05752		
M7WXS8	RHTO_07751	2.5580561450163884e-09	
M7WS21	RHTO_02633		5.362566424130527e-10
M7WMH2	RHTO_05427		
M7XSL5	RHTO_07555		
M7WMF2	RHTO_01334		
M7XRH4	RHTO_08166	1.6935045118656695e-09	
M7WWW1	RHTO_02834		
M7XL31	RHTO_02484		
M7WNU3	RHTO_00956		
M7WYV1	RHTO_07906		
M7XFH3	RHTO_05610	1.5985005809092342e-08	
M7WGD5	RHTO_04266		
M7X1T2	CIA1		
M7WEF8	RHTO_05539		7.370471939297285e-09
M7WJR4	RHTO_06552		
M7WL79	RHTO_05716		
M7XUD5	RHTO_06907		
M7WJQ5	RHTO_06537	7.163046150821515e-10	
M7X6L1	RHTO_04486		3.405017972056484e-09
M7XPW7	RHTO_00402		
M7XGW2	RHTO_07456		
M7XQH4	RHTO_00737		4.181099893462918e-10
M7XC53	RHTO_01810		
M7WMV9	RHTO_01514		
M7WQM4	RHTO_07697		
M7XW12	RHTO_04611		
M7WZ69	RHTO_07110		
M7WIP7	RHTO_03316	1.2205395236604162e-09	
M7XDF6	RHTO_06662		
M7WQC1	RHTO_03883		5.617454054008911e-10
M7WQ70	RHTO_03730		
M7XDN4	RHTO_06585	1.8531775011284398e-09	
M7WGI1	RHTO_04316		
M7XQE6	RHTO_00562		
M7WUH4	RHTO_01363		
M7WTZ6	RHTO_01816		
M7WTB7	RHTO_01782		
M7X944	RHTO_03748		4.233009581495825e-10
M7X6Q9	RHTO_00479		
M7XDV7	RHTO_06493		
M7XW45	RHTO_04647		
M7XSQ9	RHTO_07585		
M7WUS8	RHTO_01685		
M7XH55	RHTO_07551		
M7XSX7	RHTO_07670		
M7X2F6	RHTO_06264		
M7WUN4	RHTO_06296		
M7WSK5	RHTO_02283		
M7X5Q7	RHTO_03153		
M7WMI8	CLP1		
M7WS12	RHTO_07071		
M7XDB2	RHTO_01416		1.7275969972503078e-10
M7X9S5	RHTO_03403		
M7X6M1	RHTO_04501		
M7XL70	RHTO_02308		
M7XWT6	RHTO_04893		
M7X464	RHTO_05080		
M7WYE2	RHTO_07740		
M7WW34	RHTO_01280		
M7XMH6	RHTO_02836		
M7XXD7	RHTO_05108		
M7WKM9	RHTO_05848		
M7X4G7	RHTO_02944		
M7X2G3	RHTO_04700		1.3348291536912658e-10
M7WUU0	RHTO_01483		
M7XUK3	RHTO_06982		
M7WTT3	RHTO_06006		
M7XGV9	RHTO_04555		
M7WDB9	RHTO_06440		
M7XQ78	RHTO_00502		
M7X6F7	RHTO_00364		
M7X4E2	RHTO_05931		
M7WR37	RHTO_03576		
M7WRT6	RHTO_02371		
M7WTG9	RHTO_02046		
M7X9Z6	RHTO_02507		
M7XK32	RHTO_03442		
M7WD39	RHTO_06517		
M7WDV9	RHTO_05859		
M7WFE5	RHTO_05310		
M7WJF6	RHTO_02570		
M7WK18	RHTO_06444		
M7WKX7	RHTO_02008		
M7WL03	RHTO_02033		
M7WM31	RHTO_05468		
M7WM96	RHTO_05329		
M7WMW7	RHTO_04412		
M7WND6	RHTO_01272		
M7WPA4	RHTO_04220		
M7WQI0	RHTO_03679		
M7WR61	RHTO_03606		
M7WR95	RHTO_03324		
M7WRT8	RHTO_02376		
M7WS45	RHTO_07116		
M7WSI5	RHTO_07271		
M7WTV4	RHTO_06026		
M7WTY0	RHTO_06051		
M7WVK2	RHTO_00880		
M7WW12	RHTO_04937		
M7WX72	RHTO_02945		
M7WYU9	RHTO_00220		
M7WYX6	TIF6		
M7WZF5	RHTO_00460		
M7X0B8	RHTO_07289		
M7X2M3	RHTO_06349		
M7X306	RHTO_04674		
M7X312	RHTO_08169		
M7X338	RHTO_04709		
M7X358	CFD1		
M7X3Y7	RHTO_04985		
M7X4A1	RHTO_05886		
M7X4J4	RHTO_02959		
M7X5H5	RHTO_05497		
M7X7L9	RHTO_04189		
M7XE34	RHTO_06411		
M7XG63	RHTO_05296		
M7XGT3	RHTO_07426		
M7XHA9	RHTO_07586		
M7XHX0	RHTO_04020		
M7XIP2	RHTO_03846		
M7XIP4	RHTO_06793		
M7XIP9	RHTO_06798		
M7XIR8	RHTO_03871		
M7XJP4	RHTO_06103		
M7XKB9	RHTO_02566		
M7XLF4	RHTO_04889		
M7XMS0	RHTO_02922		
M7XTD4	RHTO_07227		
M7XUD8	RHTO_06912		
M7XUX1	RHTO_06052		
M7XVZ2	RHTO_04591		
M7XX15	RHTO_04958		
M7XX18	RHTO_04963		
M7XYN0	RHTO_03141		
			
