uniprotID	GeneName	REF_048_1	REF_048_2	REF_048_3
M7XPD8	RHTO_00172	8.650883708065585e-07	8.412290226554686e-07	9.800508356841923e-07
M7XTY9	RHTO_06752	1.137142385917418e-06	1.0738282047600766e-06	1.153443195007468e-06
M7WYE8	RHTO_07750	2.4512148603820585e-06	2.5580350386318444e-06	2.5009158774461225e-06
M7XPW9	RHTO_00987	1.6532748541431655e-07	1.7031250009707218e-07	1.912047590058097e-07
M7X7T4	RHTO_04244	7.588790668223197e-06	8.24678248345735e-06	9.04672449254187e-06
M7X730	RHTO_04258	1.1353387199612495e-06	1.091157057568964e-06	1.352403961169774e-06
M7X197	RHTO_06095	2.982410991306925e-08	2.655546727404916e-08	2.8802248746136585e-08
M7XHC3	RHTO_07606	5.2888895952334016e-06	4.945360553001088e-06	5.9454566463189585e-06
M7WX47	RHTO_00709	9.258769103151997e-07	1.0455136452369096e-06	1.116610921422147e-06
M7WDH6	RHTO_05993	7.514448448118184e-07	7.14511884082781e-07	7.072407162563846e-07
M7XUW4	RHTO_06042	8.342870290030111e-06	8.022540778303485e-06	8.826709242237743e-06
M7XWD5	RHTO_04742	6.340359273125309e-07	6.30643764228567e-07	7.574579099162224e-07
M7X5F2	RHTO_05467	2.820154449863045e-08	2.232058740800119e-08	0.0
M7XIA0	RHTO_03917	2.3645787630759487e-06	2.2750826106851834e-06	2.3363711286191604e-06
M7WI54	RHTO_03701	1.511804875176265e-06	1.5186510318046733e-06	1.7025842969196897e-06
M7X7A8	RHTO_04334	8.543883500951822e-06	8.58382667548129e-06	1.062276359482251e-05
M7WMJ7	RHTO_05208	0.00016854373879519888	0.000163274746824197	0.00018356605100669856
M7XEY0	RHTO_00668	2.397092398839424e-07	9.336258755007767e-08	2.1795051699827672e-07
M7X693	RHTO_05136	6.435577373987341e-07	5.811604136701157e-07	7.145008728140003e-07
M7XW84	RHTO_04687	5.105759008524448e-10	0.0	4.0134462552486735e-10
M7WTH4	RHTO_01847	2.7295822417166324e-07	2.614797697827729e-07	2.694739945134027e-07
M7X7R8	RHTO_00568	8.360948535218411e-08	7.565394153473088e-08	9.150898811507039e-08
M7WR15	YTM1	7.735626612753495e-08	5.478515273581037e-08	9.205917310933553e-08
M7WGE7	RHTO_04281	1.0474162212212719e-06	8.992778097160953e-07	1.0876654071915927e-06
M7XKF7	RHTO_02596	2.0513019897289676e-07	1.941204476261468e-07	2.445082838167208e-07
M7X4I3	RHTO_05831	2.0342085630916574e-07	2.233749519690407e-07	3.63887910342401e-07
M7X0F7	RHTO_06820	5.6925240463878914e-06	5.372019074408859e-06	5.532921124314513e-06
M7X710	RHTO_00278	1.0738262029913822e-05	1.002954586812394e-05	1.0934618699452524e-05
M7X3W3	RHTO_04955	6.3844966608501204e-09	0.0	1.041681164963367e-08
M7XMG8	RHTO_01824	6.610595154612627e-07	4.982160247869899e-07	5.237456052222119e-07
M7XGU2	RHTO_07436	4.023732555324551e-06	3.7750315271411927e-06	4.085727673211048e-06
M7X5K1	RHTO_03098	3.2142381243458197e-08	3.0199380379329035e-08	3.94662464188678e-08
M7WWS9	RHTO_02799	3.3735312664236225e-06	2.989230570828695e-06	3.7607355356401368e-06
M7XL31	RHTO_02484	6.397153582530953e-09	6.19713088004802e-09	7.422079263913505e-09
M7WUM3	RHTO_01388	9.161956180486424e-08	9.136951779888108e-08	1.0377108119466621e-07
M7XLA5	RHTO_02203	2.053979409127649e-07	1.8484511668963385e-07	9.279037099479913e-08
M7WQ96	RHTO_03853	3.841218399517129e-05	3.799124028294696e-05	4.664299875048135e-05
M7X0K6	RHTO_07369	8.360097204196514e-08	8.397003252784696e-08	1.063540525933627e-07
M7X6C3	RHTO_05161	5.00955928314519e-06	4.699678050514811e-06	4.625521721828446e-06
M7X238	RHTO_06385	3.292296625814635e-07	3.071342633161171e-07	2.8676638465132284e-07
M7WNZ9	RHTO_04058	1.3981604357829934e-05	1.3205832236999245e-05	1.5973368377761296e-05
M7WU96	RPS0	7.79711340554642e-05	7.149457571113929e-05	8.252970689916694e-05
M7XH02	RHTO_07496	2.8271980782756016e-07	2.620806361713906e-07	2.9442307110381043e-07
M7X332	RHTO_07066	2.1084451223968006e-06	2.16698178396469e-06	2.155013056219632e-06
M7XIA6	RHTO_07353	1.734431910160933e-06	1.6415385515173206e-06	1.6499850268744164e-06
M7XFQ7	RHTO_08022	1.8445589574138819e-06	1.7747573289279514e-06	1.8417864063040403e-06
M7WVH9	RHTO_04781	4.314967617145295e-06	4.249848578639893e-06	4.449241701612083e-06
M7XEY9	RHTO_00678	4.647247936472986e-08	4.578641021101636e-08	0.0
M7WG12	RHTO_04549	5.0158820835217994e-06	5.231764329818199e-06	6.096182234253191e-06
M7WGT6	RHTO_04192	4.4905959717056246e-08	3.853806057746098e-08	4.152512299484169e-08
M7WP88	RHTO_03914	1.7400440838288005e-08	1.654066236913017e-08	2.3628387559926685e-08
M7X123	RHTO_06020	4.896088295068672e-07	4.403738766940766e-07	4.816280316511485e-07
M7WIH9	RHTO_03558	1.0168114979010705e-06	1.0178421652260026e-06	1.0163976526072837e-06
M7WJE8	RHTO_06635	6.610236150162915e-07	8.404909641721927e-07	6.712177613881639e-07
M7X2E8	RHTO_04685	2.0795273072323713e-07	1.893914793993299e-07	1.7855192482937788e-07
M7WNU2	RHTO_04241	2.5939895704825223e-08	2.2269361083208674e-08	1.641478004888729e-08
M7WRI9	RHTO_03414	0.0	0.0	0.0
M7WV82	DRE2	0.0	7.6809336657346e-08	5.392589280283035e-08
M7XXX6	RHTO_02860	3.1212095272786924e-10	4.8344240436829226e-09	6.353299405564742e-09
M7WW72	RHTO_05017	3.9376511076761536e-07	3.701005989931737e-07	4.2462634442299664e-07
M7X569	RHTO_05546	3.094645547089449e-07	2.8849720435134624e-07	3.132372577212006e-07
M7WUX5	RHTO_01725	1.0197779783831629e-06	1.1058808324014197e-06	1.2686201647081082e-06
M7XRR5	RHTO_07788	6.397098461939003e-08	6.356237757394499e-08	6.858172016505832e-08
M7X0Q4	RHTO_06940	3.1162892514885055e-08	2.3680453314391727e-08	3.76235628082578e-08
M7WW42	RHTO_01290	1.6263765452724053e-05	1.4815213280427092e-05	1.6629628289630828e-05
M7WRV6	RHTO_02573	1.5189563259696486e-06	1.455121923944404e-06	1.8367255087334546e-06
M7WW57	RHTO_05002	6.885121946146396e-09	1.172610791060004e-08	1.0944547804120658e-08
M7XN46	RHTO_03057	1.7896892897382604e-06	1.7854224510226942e-06	2.0405474171366566e-06
M7XE86	RHTO_05964	9.70692568103744e-05	8.859304027162017e-05	9.660496546261912e-05
M7X6Q4	RHTO_04546	2.876884129960562e-07	1.2339968221652517e-07	3.313304788969022e-07
M7WY84	RHTO_08148	6.273350133333502e-06	5.764161538584672e-06	6.775004424399711e-06
M7WSM5	RHTO_07311	1.5647277786739984e-07	1.4945386073476983e-07	1.868186850321068e-07
M7X347	RHTO_06703	8.262406979410962e-06	8.346339681853537e-06	8.655834589300202e-06
M7XB39	RHTO_02218	5.949433323607216e-06	2.1478356817864825e-06	6.24771754661743e-06
M7X4S8	RHTO_03059	3.079898949496016e-07	2.8126335710582604e-07	3.302581572258778e-07
M7WZG4	RHTO_00470	2.702839730932715e-07	2.38144648323347e-07	2.1543954556501978e-07
M7X5L6	RHTO_03113	6.70586515583839e-05	6.180718900770498e-05	6.821078221568393e-05
M7WG53	RHTO_04403	1.4148007081383819e-07	1.5414681295321206e-07	0.0
M7WMY6	RHTO_01116	4.83219897300633e-07	4.821159789971324e-07	7.056478844852618e-07
M7WSC8	RHTO_02209	2.804995497904088e-06	2.7322921316221635e-06	3.01659527586844e-06
M7WMX7	RHTO_04427	6.690921487684751e-05	6.353400477641585e-05	7.269804036195549e-05
M7X152	RHTO_06050	1.0411225786685678e-08	2.104446307192067e-08	5.278632551873451e-09
M7XIZ1	RHTO_06913	4.5546179546138073e-07	4.7989388745206e-07	4.684043989054696e-07
M7WUJ1	RHTO_01620	3.0542431886118595e-07	2.3900225496547434e-07	1.927383429171758e-07
M7WMR9	RHTO_01459	5.023538364461518e-06	4.45395350761554e-06	5.657361238782108e-06
M7X4F4	RHTO_02934	6.418778037580994e-07	5.401299930980487e-07	6.749538679077144e-07
M7X5J0	RHTO_00034	8.524260535447699e-08	3.169082359758049e-08	3.516914335321988e-08
M7X251	RHTO_06184	1.336971647842516e-06	1.2323165956718712e-06	1.3703261302728905e-06
M7Y042	RHTO_00391	1.1814160650868463e-05	1.0462862017293515e-05	1.1920386332958421e-05
M7XFW1	RHTO_05405	5.481739527279601e-07	5.895879848038128e-07	5.196605112109752e-07
M7WT61	RHTO_02122	1.5311203941060794e-07	1.462488661015402e-07	1.5729711705959362e-07
M7WMX0	RHTO_05137	9.224812878701512e-07	9.66498620808819e-07	9.561460581821341e-07
M7X652	RHTO_00003	3.33007795733164e-08	3.1640564792198984e-08	3.475049138863064e-08
M7XQ11	RHTO_01037	1.596620737830543e-07	1.1493060967815018e-07	2.4644934603386834e-07
M7WR46	PRT1	1.400092121102837e-06	1.2022784749030885e-06	1.3620145711733593e-06
M7WFJ0	RHTO_05134	1.3748270509567862e-06	1.3125840916938794e-06	1.4619016794305858e-06
M7WJ06	RHTO_03406	2.0978206716218803e-06	2.047732811261319e-06	2.2124012518041652e-06
M7WMN7	RHTO_01414	3.050039995641685e-05	2.8456421074407123e-05	3.2751485473914736e-05
M7XB54	RHTO_02278	8.167169707807827e-08	7.300460961948835e-08	9.373036796141354e-08
M7XU75	RHTO_06832	4.372727948015703e-08	4.732107118503737e-08	4.3276994578620464e-08
M7X132	RHTO_06030	1.316206246834557e-07	1.28404105071923e-07	1.408400034307996e-07
M7WPZ7	RHTO_03989	7.776779033168545e-06	7.41636319296118e-06	8.119226684470965e-06
M7X3E9	RHTO_04809	5.672449028641866e-07	5.317828674288378e-07	5.632665681130661e-07
M7WNE8	RHTO_04361	2.512418570869214e-07	2.4496685593833413e-07	2.8563225014505996e-07
M7XPE3	RHTO_00177	1.3440881771625102e-05	1.2461397844854005e-05	1.422870052075647e-05
M7WWE2	RHTO_05097	0.00011807503196127129	0.00010678941352586237	0.00011914277251042129
M7X7S3	RHTO_00573	3.921355302477014e-07	3.8561633320767646e-07	3.5957001663219256e-07
M7XLZ6	RHTO_05119	6.74450050841322e-05	6.269994496849239e-05	6.671697040353463e-05
M7WNN7	RHTO_04461	1.69951053776893e-07	1.6598207747815854e-07	1.6925491231914363e-07
M7X3J1	RHTO_06581	2.618097495799008e-06	2.317399048114945e-06	2.5554189028371734e-06
M7XNS5	RHTO_03298	1.991756303135246e-06	1.910778700935451e-06	2.084073319339969e-06
M7WS13	RHTO_02467	6.530702337962607e-08	5.96985685439417e-08	5.913971197095633e-08
M7WD54	RHTO_06455	8.522106218399516e-06	8.310613675625543e-06	9.482011192648601e-06
M7WUZ5	RHTO_01115	3.900001307292829e-07	1.9893892910117452e-07	5.670128652408313e-07
M7X1T3	RHTO_06079	3.1467495913915125e-07	2.60146126432091e-07	3.085256413072653e-07
M7WXD4	RHTO_02995	0.0	0.0	0.0
M7XJG9	RHTO_06048	5.5190194712462935e-05	5.606844816716425e-05	6.259001274735864e-05
M7WQZ1	RHTO_07842	3.791015569696976e-05	3.5361388184282396e-05	4.0015553791468435e-05
M7X2P9	RHTO_06384	3.994213262428462e-05	3.645466197236496e-05	4.318953289232893e-05
M7X8H2	RHTO_03767	1.7476649354475638e-07	1.7511543188399492e-07	1.9958635121373159e-07
M7X9Y7	RHTO_02497	4.358812737167509e-06	4.416214324604351e-06	5.2337417960683775e-06
M7WNR0	RHTO_04216	5.601799729908019e-05	5.330198343709177e-05	5.598744571782082e-05
M7WL50	RHTO_05832	1.7385450694213176e-08	1.387660703452482e-08	1.629725930096126e-08
M7WLJ2	RHTO_05499	4.042304378484852e-08	3.7040181566304365e-08	3.528489842561932e-08
M7X3Z8	RHTO_06422	2.18501963356564e-09	2.6407483232895947e-09	0.0
M7XGP2	RHTO_05230	4.4362402860838215e-07	3.5844104617941715e-07	4.4988883522995327e-07
M7XRZ5	RHTO_07869	3.8817595219673685e-07	3.675798830834321e-07	3.082511016237807e-07
M7XD95	RHTO_01391	3.436558514520784e-07	2.8294921076533643e-07	3.66536735607437e-07
M7WU55	RHTO_01881	0.0	0.0	0.0
M7XIG2	RHTO_06728	1.0813884458018792e-06	1.0651768386947945e-06	1.1966383614525287e-06
M7XTZ4	RHTO_06757	8.631729896853489e-07	8.496997068529368e-07	9.501248096655456e-07
M7WFC5	RHTO_05290	2.4645012897418256e-05	2.512827183619386e-05	2.524746511611157e-05
M7WPT3	RHTO_00831	0.0	4.123487376298693e-09	5.901022579419554e-09
M7XZA9	RHTO_00086	9.307244046323408e-09	8.813655248824681e-09	9.235188867486965e-09
M7WRE9	RHTO_02579	9.300443012625203e-07	1.028942149285046e-06	1.3260372013171192e-06
M7XML8	RHTO_01884	2.2899451704209398e-07	1.1843538685792032e-07	1.4134516967839102e-07
M7X651	RHTO_00234	1.3223487064824023e-06	1.3024340044484045e-06	1.4426469960815925e-06
M7X0M2	RHTO_06900	5.541490208857266e-07	6.093752983701402e-07	5.412767378510474e-07
M7XQM1	RHTO_00787	4.966941160688519e-08	4.1138653699693545e-08	4.012048120116801e-08
M7XUS8	RHTO_06002	4.201009591799787e-07	2.747753956318391e-07	3.769425996532111e-07
M7WX05	RHTO_00659	5.50704716621252e-07	5.090297583405999e-07	1.650209623115916e-07
M7WUE8	RHTO_01338	2.564313028890169e-05	2.4336922882074047e-05	2.7764441126582294e-05
M7XRU1	RHTO_07813	4.810865751578963e-07	4.783710443073178e-07	6.087093457213638e-07
M7XH64	RHTO_04262	0.0	8.521603888833883e-08	8.839231147382192e-08
M7X263	RHTO_04589	2.292730847696666e-06	2.2776523106279765e-06	2.571046504102866e-06
M7WTL0	RHTO_06976	5.735189889272721e-06	5.728780432830003e-06	6.55618444699963e-06
M7X6W7	RHTO_04425	3.57872337727068e-07	3.5683676047113085e-07	4.147421543129021e-07
M7XQA1	RHTO_00522	6.480342229319332e-08	6.506225622861784e-08	7.793411174130261e-08
M7X1K2	RHTO_07049	2.9042860106110946e-08	2.9637835174008457e-08	3.1894566047081826e-08
M7X8D2	RHTO_03968	6.513600959728131e-05	6.196899518860673e-05	6.490915266788228e-05
M7XD67	RHTO_06683	1.274150942984061e-06	1.3383656367774996e-06	2.968125476761738e-06
M7XIP6	RHTO_03851	2.88313763185399e-08	3.7446162648582414e-08	4.547704073923313e-08
M7X8F9	RHTO_03998	7.516146030471115e-08	6.55868962716286e-08	8.32969971613136e-08
M7WTC4	RHTO_06866	1.2548814349058432e-08	9.384548565244547e-09	1.2713620877359837e-08
M7WVM6	RHTO_01119	1.2408396906430171e-08	9.578839147770886e-09	1.2515328113106434e-08
M7WM18	RHTO_01612	6.841608357030661e-08	5.93266723571274e-08	5.657451402298662e-08
M7WLQ1	RHTO_05685	1.7330886147604634e-06	1.620140509202136e-06	1.9355568058389235e-06
M7XY00	RHTO_02886	3.252894624715131e-06	2.9583801776106124e-06	3.1096162574497375e-06
M7WSZ7	RHTO_02062	3.303311519898616e-07	3.199029185315797e-07	3.36062687571554e-07
M7XKC4	RHTO_02571	7.222336981978306e-07	7.396484468773122e-07	8.716725761440924e-07
M7WLK8	RHTO_01858	3.5213352490672734e-06	0.0	3.3154348886021244e-06
M7XAB1	RHTO_02622	6.174057142928267e-08	6.17294318375764e-08	7.394781997985274e-08
M7WPU4	RHTO_00841	3.6361544257366186e-07	3.1957483758913954e-07	3.536286104782102e-07
M7WV13	RHTO_04610	8.288191889479638e-08	0.0	1.3429180152362705e-07
M7WLT0	RHTO_01933	6.88762684208271e-05	6.442110789513059e-05	7.450607929825211e-05
M7X7J6	RHTO_00498	1.9708992772964965e-06	1.7914410355383032e-06	1.9532905798722748e-06
M7WYU1	RHTO_00205	1.6433269142997957e-06	1.4920542000480784e-06	1.7359302502233666e-06
M7WS21	RHTO_02633	2.70680226188562e-08	2.0858742476959934e-08	2.4263989567851594e-08
M7XES2	RHTO_05726	3.0631377611032486e-07	5.232576375733251e-07	3.42805528125026e-07
M7X2S0	RHTO_04583	1.2768243159750122e-06	1.1468088446842606e-06	1.2169633794085492e-06
M7X3S2	RHTO_06514	4.1122783234872064e-05	4.08859838264643e-05	4.416768564554856e-05
M7X8P7	RHTO_03847	1.2684998272651773e-06	1.1330118074956472e-06	1.2797547144582601e-06
M7WVZ8	RHTO_04922	4.118404410171167e-06	3.721815974317079e-06	4.06952953693358e-06
M7XMB6	RHTO_02781	8.617873369297137e-07	7.533351046678236e-07	8.221765012449499e-07
M7X6X9	RHTO_00243	3.7158518288511137e-07	4.272636228370787e-07	3.215072009037496e-07
M7XKL7	RHTO_04602	4.288277961094507e-08	3.777349899718162e-08	3.763036954820468e-08
M7X3Z9	RHTO_05000	4.06361056430777e-07	4.103727859596644e-07	4.6463967774197837e-07
M7WRH5	RHTO_02599	2.274024292186271e-05	2.3844298772867677e-05	2.4810818855115897e-05
M7WRY6	LSM4	1.6446432963473481e-06	1.5978271724336661e-06	1.8678327994039712e-06
M7X121	RHTO_06834	1.5840445474990482e-08	1.6659695319462559e-09	0.0
M7WII3	RHTO_03563	1.243936924401613e-07	1.1491778400140116e-07	1.2743356971420383e-07
M7XMM2	RHTO_01889	4.812291483544965e-08	4.8489315706945764e-08	4.922499863200152e-08
M7XLV1	RHTO_02034	3.563332132067082e-07	2.8848492317921763e-07	3.9614168323740027e-07
M7WQ90	RHTO_08045	1.5842529353372695e-06	1.6584291015707654e-06	1.942910840425599e-06
M7X2U9	RHTO_01981	7.370178725208175e-05	7.693485006603058e-05	9.212061563983034e-05
M7XH83	RHTO_04292	2.3648587871678686e-07	2.345771880579468e-07	2.8744633790924354e-07
M7WSS5	RHTO_01997	3.7848546155970343e-07	0.0	1.266630055847157e-06
M7WZN9	RHTO_00540	1.0529299203450075e-05	1.0024931941845712e-05	1.2352183375286193e-05
M7WR64	RHTO_02513	2.5675937541328404e-08	1.5233435691604275e-08	2.3031470268559244e-08
M7XGX9	RHTO_07471	4.510989706492834e-08	4.841227784723806e-08	3.617657233738489e-08
M7XLR5	RHTO_05024	1.1766059757242655e-06	1.165824320328712e-06	1.2640516680030859e-06
M7WPA0	RHTO_00641	3.3481726501896783e-06	2.9312500538372253e-06	3.360977744078075e-06
M7WCJ7	RHTO_06682	5.998781778492732e-07	5.413147463340502e-07	5.738775059397788e-07
M7XVN7	RHTO_06292	7.603170180534479e-06	8.064405713188262e-06	8.639402611274114e-06
M7XQ42	RHTO_01072	2.752930457541935e-06	2.5424626849037384e-06	2.744743736713001e-06
M7XFJ5	RHTO_05461	4.8569059327205734e-05	4.913023947834563e-05	4.643414969927868e-05
M7XAL7	RHTO_02385	1.1155442337729343e-06	1.0261587985134202e-06	1.3542081711650867e-06
M7X939	RHTO_03743	2.1539731875466935e-07	2.677010432337724e-07	4.3013812452716237e-07
M7WF31	RHTO_05404	9.693040136966791e-07	8.571209029729784e-07	9.58858360094316e-07
M7WXF5	RHTO_00829	1.674463554323987e-07	2.0722922173226656e-07	1.9316579666377194e-07
M7WWC5	RHTO_05077	1.1680483071985528e-07	1.1440223726285937e-07	1.292182020904628e-07
M7WQK0	RHTO_08150	0.00010606940335635456	9.990026247023434e-05	0.00010596039027458875
M7X0P7	RHTO_06930	3.477753346164414e-05	3.208924116549001e-05	3.481876970574662e-05
M7XNP4	RHTO_01440	2.523496894037387e-06	2.268291161199682e-06	3.0038888215173124e-06
M7X0J9	RHTO_07364	1.4834647382243788e-07	1.6207337377617396e-07	1.9046563806176794e-07
M7WK60	RHTO_06582	2.6199641923316597e-08	2.7824482262955227e-08	2.6489178659870973e-08
M7XIE1	RHTO_03967	0.0001380652384201807	0.00012194448977345722	0.000137605555686549
M7X4X3	RHTO_03109	6.699133558523111e-06	6.410771466121066e-06	7.1190368193716905e-06
M7XHF7	RHTO_07656	1.1080504154363e-07	1.3459575175736182e-07	1.3859710712450114e-07
M7XCK8	RHTO_01574	1.1524200274403945e-07	8.252649812127316e-08	7.53592158131211e-08
M7WL60	RHTO_05842	8.706522581967962e-08	9.785011454746468e-08	8.242239897584455e-08
M7WYL5	RHTO_07513	1.998472992952492e-06	1.943111233295592e-06	1.862887792144891e-06
M7X5Y2	RHTO_00154	1.0301294194057406e-07	9.196508075019832e-08	1.009609742379621e-07
M7WPL3	RHTO_00771	1.25723985824422e-06	1.3173559974206277e-06	1.4878889279323998e-06
M7X4W1	RHTO_05629	0.0	5.4547500521878247e-08	2.673999564402789e-08
M7WW73	RHTO_01090	9.508971608836421e-08	1.4390900978966883e-07	1.7736340385753306e-07
M7XJS2	RHTO_06128	0.0	0.0	1.6359887318957e-07
M7XKA4	RHTO_06293	1.278012232865435e-07	1.2585598817003273e-07	1.5454467990639268e-07
M7X7A0	RHTO_00383	1.8281204397429826e-08	1.909872485389005e-08	1.6270658287052287e-08
M7WYG4	RHTO_07765	1.0346061467197907e-06	1.0025959008438743e-06	1.0849005976358114e-06
M7WKR4	RHTO_01947	1.3546408628513548e-06	1.271321162625137e-06	1.4685547709832128e-06
M7X616	RHTO_00189	3.727468327252053e-08	3.7330074669243333e-08	4.18783977977849e-08
M7WNW6	RHTO_04325	5.408094949502454e-05	4.74347336905686e-05	5.4156909130289606e-05
M7WSD8	RHTO_02401	2.5028968309821855e-06	2.7283954033235703e-06	2.900535896839604e-06
M7WL93	RHTO_05728	8.881924193286771e-07	8.249316709135534e-07	9.380149190762964e-07
M7XXZ4	RHTO_02881	2.774775363512977e-06	2.7895827832887504e-06	2.8310614101137903e-06
M7WLE9	RHTO_01778	5.293566920708595e-07	4.406767771762164e-07	4.879685220537102e-07
M7WNZ1	RHTO_04355	1.4328565058506242e-07	1.498798557120798e-07	1.610643488452833e-07
M7XPM8	RHTO_00297	3.799666720979985e-08	0.0	4.297663085408846e-08
M7XLN7	RHTO_04984	8.792083094462291e-08	7.17785046086995e-08	8.555400218284476e-08
M7WW19	RHTO_04947	2.993293697138174e-06	2.5550405876698947e-06	2.6849288510207426e-06
M7WY92	RHTO_00025	2.3256140628329338e-07	2.3304497386305115e-07	2.7690516429501595e-07
M7X429	RHTO_05040	4.511320448557844e-08	3.5818251542934276e-08	3.7922978873371167e-08
M7WPE1	RHTO_04012	8.642536537630101e-08	7.232432791085595e-08	8.319959018710898e-08
M7WS22	RHTO_02477	1.5381260529571598e-07	1.955369740508049e-07	2.2146956278173873e-07
M7X0S4	RHTO_06965	7.60086316691151e-08	7.087608963594901e-08	7.399195700226447e-08
M7WV94	RHTO_04701	0.0	0.0	4.921017374183861e-07
M7XQH9	RHTO_00592	2.172083150109739e-06	2.1595251437239414e-06	2.3406397674872155e-06
M7WT79	RHTO_01970	6.45107840551383e-05	5.8614077035546655e-05	6.319100999985194e-05
M7XE50	NAT10	7.412909519028143e-08	7.22061464489535e-08	7.048457244158988e-08
M7WPM4	RHTO_00781	9.259785022409266e-07	9.371860296342436e-07	1.0545293132405493e-06
M7WKD3	RHTO_05913	1.6130677819374325e-06	1.5298765743915311e-06	1.6938237947349225e-06
M7WR98	RHTO_07424	1.6599806986732943e-07	1.4546023717905508e-07	1.4731270536526804e-07
M7WGU3	RHTO_04201	7.65708745343979e-06	7.147088828679359e-06	8.312712989063193e-06
M7XN38	RHTO_03047	2.784866876171882e-06	2.7250310923426463e-06	2.8329654426878814e-06
M7X6Z4	RHTO_04450	1.8792796767339368e-06	1.8353087746417887e-06	2.0916945043133596e-06
M7XUV1	RHTO_06027	8.517097221402181e-07	7.62066167591554e-07	7.606786069268856e-07
M7WUN9	RHTO_06301	4.767303125074046e-08	4.651626042009333e-08	4.723187632898585e-08
M7WRA4	RHTO_02544	6.430712527349705e-08	9.902991756893636e-08	1.1724690159990155e-07
M7WPF2	RHTO_00706	1.1656112885122917e-08	0.0	9.326170560980378e-09
M7XFW0	RHTO_08072	1.388281156745154e-07	1.3019824916360154e-07	1.5456645187264548e-07
M7XMU1	RHTO_01563	8.251427492135505e-08	7.835844962688716e-08	0.0
M7XN88	RHTO_01718	5.640178335690644e-07	4.813035871807903e-07	4.6133905458591067e-07
M7XF22	RHTO_00713	8.958136186270469e-07	9.430568158751791e-07	9.357370800447805e-07
M7WSY7	RHTO_02052	2.454088918744444e-07	2.175063385159366e-07	2.555588060873725e-07
M7XG51	RHTO_05286	4.609073937098635e-07	4.771588679659652e-07	5.145217353103569e-07
M7WRH3	RHTO_03399	1.0877139020470438e-06	1.0554497505082985e-06	1.174448321389943e-06
M7WRH8	RHTO_03404	9.027964389564007e-06	9.152009546853767e-06	9.636300538988379e-06
M7XUC3	RHTO_06892	8.562783367196207e-08	4.720662176703163e-08	7.721736087788994e-08
M7X3D9	RHTO_05011	6.236616455963087e-05	5.9390424298422296e-05	6.249448936623887e-05
M7XJS1	RHTO_03332	2.587948518468178e-07	2.766333464873132e-07	3.223014421441887e-07
M7WWG9	RHTO_02678	6.060311785517475e-06	6.387705739680788e-06	7.649511246654034e-06
M7XMK1	RHTO_01864	1.0645042070901208e-07	1.168170276062266e-07	1.2198932658533533e-07
M7X1K7	RHTO_06195	2.409722593440605e-08	3.6103816712746625e-08	3.8397756219295056e-08
M7WP91	RHTO_03920	3.0242939855508486e-07	1.8729734149788857e-07	2.8665277785457197e-07
M7WTT0	RHTO_01735	3.366055900252813e-07	3.2603672689040194e-07	3.711480640290475e-07
M7X9Q1	RHTO_03373	9.072226047334317e-05	8.085308006611543e-05	9.577889123615401e-05
M7WY54	RHTO_03291	2.865856054572426e-06	2.853655546569998e-06	3.1367534043497744e-06
M7X622	RHTO_00199	8.548814930197052e-07	9.756775685655723e-07	1.2936450259170349e-06
M7WXP1	RHTO_03105	3.570063912838169e-08	3.673506818730179e-08	3.450227996354371e-08
M7WLW1	RHTO_05567	2.0600130720427e-07	2.147489510481252e-07	2.1930968723908053e-07
M7X0I1	RHTO_07349	7.089526638926611e-08	4.7528229156358024e-08	4.853876612622576e-08
M7XD79	RHTO_06693	5.402095270783394e-06	5.1294933082728865e-06	5.7312756072924125e-06
M7WME1	RHTO_05392	3.4356561207169744e-07	3.256614702282096e-07	4.94613706871198e-07
M7WS38	RHTO_07106	4.0231055476736675e-07	4.054467569798692e-07	4.415134147241979e-07
M7WPM3	RHTO_04092	1.8672897611071172e-08	1.6548384443704786e-08	2.0530026775113025e-08
M7WL92	RHTO_02108	2.6560289491423105e-07	2.8179500211625e-07	2.5895060783217726e-07
M7XCB4	RHTO_01875	2.476530006480924e-06	0.0	0.0
M7X3F5	RHTO_06628	6.668795951805727e-08	4.2882744880339215e-08	0.0
M7WV41	RHTO_04641	3.3993948321951477e-07	3.685709889140841e-07	3.304723503114697e-07
M7WS50	RHTO_07121	1.7949672115885692e-06	1.3547464490653886e-06	1.9147255565549434e-06
M7WP94	RHTO_04210	5.337636986859959e-07	4.998538338622468e-07	6.12799389719931e-07
M7WCT9	RHTO_06569	2.6976212004812017e-07	2.1445216216712566e-07	2.493827173618469e-07
M7WWX1	RHTO_02844	3.1719787981524617e-07	3.1595504634991837e-07	3.482762051452555e-07
M7XF42	RHTO_05648	4.922318481901839e-05	4.515030299518577e-05	5.313102271668048e-05
M7XG88	RHTO_07734	8.89975458960757e-06	8.780948775593732e-06	1.0644341492540156e-05
M7WD95	RHTO_06410	9.418945105203423e-07	8.743410868125094e-07	1.0878093013877797e-06
M7XA66	RHTO_02577	7.210393497131272e-05	6.92407318071608e-05	7.456649908260256e-05
M7XJK1	RHTO_06073	6.182994941241703e-06	5.38072361809134e-06	6.4391309579360225e-06
M7WLH2	RHTO_01813	3.210373160862761e-08	2.9482774447103692e-08	3.7345223810486516e-08
M7X7C4	RHTO_00413	2.036838775331443e-07	1.633438333648806e-07	1.544535022084102e-07
